USID,Date,stockid,price,dayreturn,Volume,mHi,mLo,qHi,qLo,yrHi,yrLo
227227,2017-03-15,10585,29.6,0.09346139637975615,227700,0.9929554174087696,1.2993853687714938,0.9929554174087696,2.5605536332179932,0.9929554174087696,4.661417322834646
227228,2017-02-21,10583,8.54,0.11780104712041872,8928500,0.901795142555438,1.1178010471204187,0.5545454545454545,1.1178010471204187,0.23988765392627268,1.1178010471204187
227229,2017-02-23,10583,8.89,0.11264080100125162,9192600,0.971584699453552,1.1636125654450262,0.5772727272727273,1.1636125654450262,0.2497191151527593,1.1636125654450262
227230,2017-03-07,10583,7.25,-0.09488139825218478,7263400,0.803769401330377,1.0,0.4996554100620262,1.0,0.203651696834365,1.0
227231,2017-03-01,10578,24.98,2.0463414634146346,1004400,1.0,3.2998678996036985,1.0,3.3620457604306866,1.0,3.5685714285714285
227232,2017-03-07,10576,38.049999,0.12407684632654936,479600,1.0,1.139221458729254,1.0,1.3421516402116402,1.0,1.6579519539018757
227233,2017-03-01,10572,5.86,0.09532710280373835,126400,1.0,1.228511530398323,1.0,1.3853427895981087,1.0,2.604444444444445
227234,2017-03-13,10572,6.8,0.11475409836065587,400200,1.0,1.4020618556701032,1.0,1.6075650118203308,1.0,3.022222222222222
227235,2017-03-15,10572,6.92,0.0795631825273011,149900,1.0,1.4268041237113402,1.0,1.635933806146572,1.0,3.0755555555555554
227236,2017-03-08,10569,6.0,0.1131725417439704,126000,1.0,1.1299435028248588,0.9630818619582664,1.1299435028248588,0.7202881152460985,1.1650485436893203
227237,2017-03-02,10563,31.0,0.17647058823529416,3027300,1.0,1.1877394636015326,1.0,1.2109375,1.0,1.7299107142857142
227238,2017-02-28,10557,24.440001000000002,-0.0784313348416289,7757900,0.9215686651583711,1.0107527295285361,0.9215686651583711,1.0752310162780467,0.7321749630864302,1.1789677279305355
227239,2017-02-10,10544,21.950001,-0.09670774060525678,4659300,0.9032922593947432,1.0209302790697674,0.9032922593947432,1.2614943103448277,0.9032922593947432,2.570257728337237
227240,2017-02-15,10542,7.99,0.28663446054750397,151448000,1.0,1.598,1.0,1.6645833333333335,1.0,1.9069212410501193
227241,2017-02-14,10539,7.09,0.09076923076923071,380500,0.9516778523489933,1.1253968253968254,0.9453333333333334,1.14170692431562,0.9453333333333334,6.564814814814814
227242,2017-02-28,10528,7.41,-0.09302325581395343,299700,0.890625,1.0,0.890625,1.0897058823529413,0.890625,1.3521897810218977
227243,2017-02-27,10507,6.46,0.09677419354838723,870100,0.8422425032594524,1.0967741935483872,0.7442396313364056,1.2399232245681382,0.31237911025145065,1.2399232245681382
227244,2017-02-10,10500,30.08,0.1428571428571428,287700,1.0,1.242461843967858,1.0,1.4433781190019193,,
227245,2017-02-14,10498,3.13,-0.0794117647058824,3403300,0.810880829015544,1.0,0.810880829015544,1.0944055944055944,0.48906249999999996,1.0944055944055944
227246,2017-03-15,10498,2.99,-0.0771604938271605,3559000,0.8794117647058824,1.049122807017544,0.7746113989637307,1.049122807017544,0.46718750000000003,1.049122807017544
227247,2017-02-23,10497,10.8,-0.13253012048192758,11033300,0.8326908249807248,1.0,0.8326908249807248,1.35,0.8326908249807248,5.714285714285715
227248,2017-02-24,10497,9.93,-0.0805555555555556,11019200,0.7656129529683885,1.0,0.7656129529683885,1.24125,0.7656129529683885,5.040609137055838
227249,2017-03-08,10497,8.66,-0.07774227902023434,8049800,0.6955823293172692,1.0,0.6676946800308404,1.0,0.6676946800308404,3.5637860082304527
227250,2017-03-09,10497,7.3,-0.15704387990762125,25331200,0.5863453815261045,1.0,0.5628373168851195,1.0,0.5628373168851195,3.0041152263374484
227251,2017-03-08,10491,9.51,-0.10871602624179943,8877600,0.8170103092783505,1.0,0.7725426482534524,1.0,0.44418496029892574,1.0
227252,2017-03-08,10490,0.61,0.1730769230769229,2818400,0.9104477611940298,1.173076923076923,0.5596330275229358,1.173076923076923,0.33701657458563533,1.173076923076923
227253,2017-03-09,10490,0.67,0.09836065573770503,3796600,1.0,1.2884615384615385,0.6146788990825688,1.2884615384615385,0.3701657458563536,1.2884615384615385
227254,2017-03-10,10490,0.61,-0.08955223880597019,2913400,0.9104477611940298,1.173076923076923,0.5596330275229358,1.173076923076923,0.33701657458563533,1.173076923076923
227255,2017-03-14,10490,0.59,-0.09230769230769242,2369400,0.880597014925373,1.1346153846153846,0.5412844036697247,1.1346153846153846,0.3259668508287293,1.1346153846153846
227256,2017-03-15,10490,0.64,0.0847457627118644,5910300,0.9552238805970149,1.2307692307692308,0.5871559633027522,1.2307692307692308,0.35359116022099446,1.2307692307692308
227257,2017-02-15,10488,20.15,0.08042895442359255,806300,1.0,1.1384180147786431,0.9572447010567553,1.3614864864864864,0.7549643778582098,2.3761792452830184
227258,2017-02-14,10479,13.1,0.10084033613445365,268400,1.0,1.1541850220264318,0.7138964577656675,1.1696428571428572,0.6812272490899636,1.9236417033773863
227259,2017-03-08,10479,9.65,-0.12669683257918551,1186600,0.7366412213740459,1.0,0.6185897435897436,1.0,0.5018200728029121,1.0365198711063373
