USID,MarketCapitalization,PriceToBook,Beta
102129,29.709,200.5616,-0.4839
100323,16.8309,1.6776,0.9937
73992,3199.7182,-25.6867,1.2843
73334,27.1562,3.368,0.7231
120975,23.5767,0.9145,0.4508
105450,6.4842,-23.3253,0.7599
97328,9.9818,-0.5085,0.8525
91236,57.0811,6.1608,1.3615
86354,10.0482,-36.7965,0.4052
122407,174.5578,13.4213,1.4991
116096,276.078,239.0464,0.6825
114189,91.7333,0.0979,1.5068
107650,31.35,0.7365,0.7024
103221,13.9747,0.511,0.5795
101970,202.651,1.5876,0.169
163225,401.0237,10.6775,1.4465
157103,60.6139,0.6035,1.9009
155525,146.493,3.5527,1.0024
154116,105.1662,0.7826,0.2922
145970,29.6923,1.2002,1.1366
144128,60.4956,1.1971,1.0249
140002,19.3285,0.8582,0.2391
134376,54.1823,-1.4399,0.8203
132969,79.3447,4.5288,0.873
122356,29032.4011,239.2016,2.1029
115133,3.7158,0.2453,0.7063
106705,117.3952,19.4781,1.055
101965,240.8137,1.8865,0.2213
85313,405.5204,9.4152,3.2716
79474,186.9164,-0.6187,1.3736
62890,170.488,2.5659,1.4363
62851,18.0769,0.9769,-0.3649
141618,65.9057,1.3521,0.1067
139183,149.7191,1.4408,0.9729
137533,1094.4187,3.5166,0.5868
127384,159.5522,3.6197,1.4719
120585,47.8062,1.2826,0.01
107005,49.952,1.9933,0.7831
106695,172.64,22.479,0.9538
106304,454.1147,3.1951,1.6462
152453,184.0759,2.8742,2.3595
134829,38.0553,0.9558,1.4381
129776,1734.6519,33.3387,1.9343
122332,36709.8582,302.4571,1.8822
120972,27.2252,0.7903,0.6381
98257,18.3426,1.0858,0.5445
91222,141.6066,1.2374,1.2607
74009,2258.6246,-18.1318,1.4166
71946,176.5504,7.5224,1.2764
69939,831.7463,1.8368,0.3517
62168,66.4673,174.8344,1.5488
56412,2052.1834,61.4835,1.5353
44563,61.7904,-1.2747,1.2801
138122,253.6127,0.7317,1.5779
130957,464.0626,151.7596,0.7688
123280,222.8233,2.1104,3.3048
122590,7.8507,0.6864,1.0225
122318,48484.1098,399.4667,1.7633
121778,158.3907,10.6427,0.7989
114161,115.8252,0.1049,1.134
122570,10.3645,0.9061,1.1245
119023,638.5578,17.538,1.5203
103209,60.1083,1.7632,0.57
102127,38.6216,260.73,-0.4908
100981,42.0613,1.0656,1.0984
58702,4.7457,0.5682,0.0
55624,51.1949,0.5392,0.4245
128704,448.9273,22.8544,1.5024
123429,110.136,2.0273,0.5227
107247,31.4838,-0.2062,0.0
103208,62.8674,1.8441,0.5963
93879,12.4784,0.7463,-0.1537
90310,50.5,1.275,0.3902
113074,350.6534,-3.0537,1.5896
106973,94.2428,3.0007,-0.2908
100295,29.022,2.4678,0.9011
93863,10.1057,0.2418,-0.4366
93174,57.087,1.5197,1.281
76088,206.2624,1.8306,1.2259
71225,4.8073,0.8536,0.8784
69810,43.3814,0.5349,0.5946
58669,12.1003,0.5757,1.0612
39157,206.3136,1.4049,1.4697
26837,15.9531,1.853,-0.1796
12694,13.6043,1.3347,1.3023
5077,51.4406,4.5466,0.6645
148753,39.2562,0.5511,0.8875
141192,29.7212,0.6141,0.8283
137954,70.9611,14.0629,1.0961
137344,102.3309,4.0596,1.2709
88159,368.6276,13.7856,1.8615
81779,2.4419,-0.2534,-2.0006
49154,56.6036,8.1272,0.9329
38683,429.9057,24.9386,1.3445
32492,975.5943,4.9593,1.0596
17597,1178.4172,2.1544,1.292
13203,9265.0576,8.1006,0.963
12664,30.9743,1.4755,0.2129
128375,58.2382,1.0864,0.5783
126120,21.0147,1.1053,0.2957
115934,8002.3783,528.861,1.2606
105685,2972.9166,38.5053,1.6581
103511,275.2143,6.1677,1.4497
102804,6252.4861,8.7734,0.5902
88128,193.4996,10.8519,1.6845
85708,951.9176,6.5577,0.6136
107238,59.5384,-0.2716,0.6481
90674,115.5829,-3.0643,1.4159
73565,225.9167,6.5049,-0.6247
65768,1208.7493,18.6783,1.4858
62802,181.0082,3.0865,0.4371
61237,331.2708,8.8235,0.5373
39675,145.3509,0.2851,1.7854
7559,154.7938,4.4947,0.2203
127400,50.4104,2.1363,1.4714
124654,2.846,0.5241,0.4506
122630,20.0267,-58.0471,1.1932
122398,771.5656,226.4638,1.9811
116090,54.6113,-15.1293,0.7112
114188,88.7899,0.0948,1.5095
111270,100.0541,3.9433,0.8787
92685,19.0951,0.794,0.1721
88889,109.327,5.6773,0.6005
132505,81.0339,1.2141,0.9871
123266,18.1153,0.8276,0.2863
122629,18.655,-54.0712,1.2228
119893,301.0075,3.087,1.8843
118824,33.6097,5.4446,0.9882
116086,67.2922,-18.6424,0.7533
109421,88.7035,1.3434,1.6969
107017,34.1965,2.3705,0.9972
145976,23.5006,0.6997,1.1605
140022,22.8063,6.8046,0.2841
139328,76.2158,0.9826,1.313
133474,46.8173,3.3994,0.3891
128744,33.1152,7.632,1.3591
123309,111.4436,1.547,2.7389
123265,15.5274,0.7094,0.2763
122395,266.644,78.2632,1.9884
135938,63.3149,0.9603,1.4275
130982,144.5566,41.291,0.077
123255,116.2996,3.7758,-0.124
122613,15.8826,1.3886,1.0622
119153,158.039,1.7713,1.0129
118781,22.1696,1.1703,0.7783
116398,96.2241,2.3215,2.0187
107632,47.025,0.8617,0.6912
139986,7.3101,0.3246,0.1484
139868,120.4255,5.5334,1.5144
137898,21.1151,2.1354,0.418
132965,115.5409,4.2829,0.9007
130981,173.5268,49.5659,0.1255
129778,1319.0085,25.3504,1.9496
122899,331.0089,0.7767,-0.0388
122349,40258.2628,331.6929,2.1309
167689,122.0281,1.4351,0.8344
164474,61.4724,0.1005,2.3135
157096,129.3069,1.0012,1.99
153759,514.0022,3.997,1.0001
153253,14.4331,0.7271,0.4903
147362,121.3232,1.5437,1.7168
132945,168.2019,4.762,0.5373
129765,2244.545,-96.4233,1.3566
122896,448.3267,1.0153,0.108
122577,7.8507,0.6864,1.2758
120583,46.3193,1.2427,0.0208
105801,643.4757,11.0586,1.1176
105433,7.1288,-27.8434,0.7012
101956,51.9479,0.8615,0.1553
83689,4.8613,0.2103,-0.5691
68199,53.3804,0.2475,1.0759
58696,5.6879,0.4909,1.0202
50874,112.1425,1.2521,1.0183
46446,6.6684,0.6638,2.0093
137526,1348.1649,2.6366,0.8161
135927,122.7152,1.9062,1.3137
111229,147.0994,2.8801,0.8834
107606,53.8175,0.929,0.6946
77542,27.0596,0.3885,1.0998
68104,119.5267,1.748,0.8554
39692,149.2562,0.4185,1.9545
62810,119.1108,2.4022,0.7601
47386,63.6451,1.1337,1.51
23715,114.6832,18.0036,0.5798
12728,11.5892,1.0648,0.9863
134333,155.5925,-4.6841,-0.5676
124083,665.4977,5.3154,1.3075
121387,889.1852,11.8443,1.3939
116000,1198.4314,837.0171,0.7219
102667,1387.0366,-44.3035,1.9386
83756,119.9416,1.367,1.3237
65770,976.0489,15.0825,1.5297
63262,162.9879,1.654,0.3672
121183,1419.7102,13.7991,1.0808
115998,1483.8466,1036.3589,0.699
112635,254.128,2.1953,1.118
103103,13.3071,0.3237,-0.0044
102121,46.9615,9.1072,-0.8129
98397,1144.9951,8.6357,-1.0429
93874,26.5313,1.2307,-0.4672
91268,111.197,1.7985,0.8778
105426,12.3392,280.4878,0.9055
97481,51.9361,7.0811,0.8931
71997,22.889,1.7472,0.7813
68184,104.3884,0.4601,0.7922
47367,228.9544,4.3843,1.3198
39677,134.2976,0.2634,1.8414
71995,19.2181,1.467,0.7798
62801,181.1449,3.0889,0.3907
61236,316.6534,8.4342,0.4886
58688,9.7269,0.62,1.2025
58336,690.1608,6.3253,0.4471
39993,24.8392,1.9299,0.9374
45119,242.3489,-30.5377,0.1127
24360,1015.6074,60.477,1.9023
7817,78.2034,0.6781,0.6313
2983,645.8412,1.413,-0.629
694,845.4372,3.814,1.5949
54379,119.881,3.119,1.2274
15096,247.9297,2.7276,0.6284
2514,208.4986,3.0231,1.8563
66680,477.66,4.4874,0.5765
46616,228.3078,2.9161,-1.0302
28336,27.581,1.0835,0.3178
17296,355.0332,8.4063,0.8867
11361,12.0304,1.2414,-0.7848
29070,236.4942,15.4319,1.1399
28335,24.7244,0.9713,0.3443
45116,233.3121,-29.399,0.1697
10797,58.562,3.03,0.8637
96637,14.5168,2.0588,0.4265
93870,12.4471,0.3983,-0.5628
85359,4630.2967,14.0715,2.1297
83230,2525.0002,6.5386,0.6101
58678,12.114,0.6399,1.1051
42241,8.7917,0.5541,0.784
32866,227.8516,6.3778,1.3061
22881,290.2019,3.0859,1.3022
105771,36.9389,0.8129,1.5989
88872,74.0874,2.1364,1.0701
75527,21.8878,1.3146,0.4357
36794,1204.304,11.3069,2.7138
27002,364.2348,-11.625,0.524
11434,1282.893,5.1164,1.5587
610,270.9603,22.509,0.0
45155,434.1047,16.7809,2.7834
26806,51.3119,5.4756,-0.5048
12680,35.2979,3.0909,0.5889
106262,600.9045,9.7114,1.7139
105723,1141.8745,17.6316,1.7006
68760,35.7679,-188.3333,1.6545
50012,549.747,0.9392,1.6804
10778,68.4311,3.1405,1.4255
65747,2488.583,31.5887,1.7185
61171,34.0337,5.8606,-0.2806
56014,950.1366,1.9615,1.2191
55570,78.8118,0.9002,0.6155
49166,172.0959,77.634,0.9109
62089,21.4735,2.6748,1.2766
56013,1298.4666,2.6806,1.2344
49165,210.92,95.1479,0.8939
34078,395.8118,1.9203,1.3175
10651,3195.427,16.7419,1.494
9972,6022.2986,6.4873,1.096
5041,52.4572,2.8272,0.9254
80078,28.1389,1.4125,0.0023
49161,72.6286,32.7634,0.9239
47629,75.473,2.1382,1.9736
30623,26.0253,0.4838,0.78
1818,8565.5867,-632.4868,1.3313
105385,5.4403,-25.1859,0.6438
100012,46.0429,0.9909,0.2015
83603,3.5111,0.172,-0.015
60849,836.1622,1.3709,1.5895
56375,6160.2963,214.3893,0.6742
42198,17.9017,1.3365,0.6252
10650,3324.2254,17.4167,1.4917
88678,80.3113,3.2025,0.3073
88148,404.6642,16.1827,1.9064
86761,475.805,0.6779,1.9639
77202,331.4978,4.477,1.5617
55763,537.9338,16.9406,1.3955
51831,1090.1623,0.4557,1.0067
48571,92.2041,-80.6707,0.1029
36928,12988.0143,2.6338,0.7579
76836,1159.3387,3.9308,1.1189
62782,543.4632,1.6143,0.5898
56899,23.8688,0.501,0.384
55553,39.4059,0.4621,0.5929
49151,43.7209,6.2775,0.9473
37397,221.3258,1.2069,1.0904
30621,21.5887,0.4074,0.7342
13094,93.3435,2.7059,0.5544
55534,41.7941,0.5026,0.7412
47271,218.4459,3.2463,1.8901
3258,20.0002,1.1213,0.279
449,208.6198,3.148,1.1668
60656,890.8348,348.8128,1.4016
49574,80.0452,7.9631,0.656
49132,28.9566,3.7557,0.9134
47624,46.2224,1.1788,2.1069
45084,23.349,5.1887,0.796
32817,521.8021,6.2225,1.0942
29667,2218.8406,-21.1868,1.6677
128479,129.9931,1.3955,0.7401
127585,156.7159,2.6821,0.966
109984,3805.619,1.0358,1.518
108286,6386.8196,5.1647,1.4613
99274,1110.7146,2.5168,0.8793
91909,1522.8224,11.755,1.2044
81740,1.3406,-0.1606,0.0
40785,253.2885,2.8977,0.4884
32181,170.8216,1.6091,1.0236
56894,22.914,0.4902,0.4411
55529,45.9735,0.5529,0.7435
49117,10.819,1.4032,0.838
26761,9.525,-6.6842,0.0
19070,5059.0245,30.0091,0.8401
15504,239.1922,-10.9645,1.0711
118682,8.1575,1.4845,0.6047
116762,305.2052,3.0638,1.438
116621,146.0085,1.6394,1.5648
104622,771.5735,1.8415,1.4558
102825,2207.0193,2.7622,1.0267
98447,151.985,1.1835,0.5495
68744,64.9572,7.576,1.7727
60892,258.0145,11.1103,1.8746
75480,20.0281,1.8713,0.688
61137,12.1815,1.0986,0.0291
48500,115.6662,2.633,0.3592
47598,48.7355,0.3257,2.5066
42143,3.3144,0.1862,0.9656
37198,239.7835,1.0506,1.7671
1794,1614.9223,107.5822,1.1435
154570,297.3888,3.1286,1.844
153367,33.7477,0.8329,1.641
145958,27.5291,1.1636,1.1727
144145,98.8237,1.6597,1.3665
139973,3.717,0.165,0.1829
137986,43.2034,2.9058,1.0607
130969,85.783,26.9169,0.1088
124656,2.8308,0.631,0.4514
123270,15.5995,0.8585,0.2678
122906,538.526,1.2129,0.0239
122403,206.8095,15.9011,1.5158
118733,8.6213,0.8526,0.5536
116092,467.249,404.5747,0.6573
111272,100.3956,3.9568,0.8646
111187,69.3828,1.0969,1.2009
107648,38.665,0.8638,0.7008
107691,31.4656,0.6303,-0.0048
107647,47.652,1.0646,0.7076
105858,816.9739,12.1951,1.1755
96659,17.9955,2.6225,0.5819
85329,253.7833,7.4781,3.042
83727,7.6572,0.3864,0.524
76179,15.9088,0.9006,0.2518
75550,41.8644,1.2101,0.661
58510,48.4592,2.5713,0.9492
128747,40.3419,0.7849,1.2879
123269,17.1594,0.9444,0.2654
122401,365.7402,28.1209,2.0242
107646,31.6583,0.7073,0.692
103563,286.9476,1.1615,1.3023
73366,53.2613,-2.2925,0.5687
65804,318.2688,10.8096,0.7502
62870,18.2536,1.3252,-0.0682
134720,50.2243,0.6501,0.3273
132955,104.4312,3.8711,0.7328
132496,72.3694,1.0218,1.1797
128721,552.4803,34.4626,1.4008
127412,431.6778,3.422,2.8656
127378,141.6025,3.2125,1.4707
123287,150.2994,1.4235,3.2942
122597,5.5861,0.4884,0.9927
81792,30.0441,-345.3379,-1.8885
81567,28.383,0.5819,0.4232
75803,8768.9903,8.4094,1.4109
57650,231.9332,-9.7072,0.8666
54593,298.9664,3.5786,2.0679
49168,202.8274,91.4972,0.9067
31265,155.2103,0.9936,0.9513
168544,311.2476,-14.7131,0.5633
167936,13.6823,-7.9686,0.6569
165271,108.0623,2.385,1.2986
163540,92.3138,0.8172,1.7571
155507,120.6413,2.5976,0.0
118725,10.5485,1.0228,0.531
115135,5.2579,0.3471,0.6834
111257,53.6828,1.7471,1.0416
107677,32.869,0.7437,-0.1877
105840,338.8649,7.1426,1.1434
102139,42.0544,-11.9828,-0.1088
116774,434.5892,4.9257,1.4445
115165,231.4913,3.1244,2.46
113065,1328.6423,20.0585,1.859
109728,235.6215,4.0606,3.0683
106638,477.3622,103.5485,0.6776
105394,6.2279,-7.1834,0.6022
91303,6816.6113,82.7198,1.0515
91254,171.0698,2.0161,1.0142
81794,31.976,-12.2373,0.0
133413,606.3116,6.1571,2.0598
114397,2168.3219,3.4087,1.3947
107540,65.3177,0.859,1.0347
106637,541.6488,117.4935,0.7091
76358,1309.7204,1.7118,1.2855
75515,25.0597,2.1307,0.4773
62364,3310.0619,2.4821,0.9909
61821,1507.5752,3.8109,1.3699
93251,1123.7692,2.4463,1.1681
91735,1602.932,2.154,1.6971
69127,1346.621,4.6104,1.4386
55564,81.2,0.9275,0.6084
47916,217.6567,2.2091,1.162
35986,1262.295,1.1564,1.9112
54588,240.743,2.3979,1.9612
48565,109.7011,203.5372,0.1508
35596,229.5185,1.8878,0.4442
26782,19.7559,34.7488,0.0
55531,42.9882,0.517,0.7626
55406,371.305,9.7655,1.3462
45081,19.6725,4.3717,0.781
9281,828.5,2.0685,1.4233
8540,735.1388,1.2086,1.5317
81712,1.4125,-0.1836,0.3811
76355,552.1855,0.7299,1.3386
75275,736.8184,3.5388,1.5088
62359,1166.2188,1.5661,0.898
61151,4.0248,0.4573,-0.2154
56008,1147.338,2.5212,1.1696
56893,21.3867,0.4505,0.4508
54575,141.5484,1.2941,1.952
49095,25.9642,1.7275,0.8403
29032,220.9803,5.1798,1.4659
12646,47.2862,2.3354,0.2893
90029,120.8438,0.6558,1.7676
88144,263.616,13.7043,1.8884
81696,0.8819,-0.0466,0.672
67331,159.7047,0.9283,1.2278
62777,184.6819,0.5202,0.6867
50011,328.1608,0.5952,1.7717
48534,51.5681,3.0503,0.2171
44492,41.102,0.2659,0.9254
38669,153.1385,130.7035,1.1375
37778,3.0812,0.829,0.5522
30615,17.6475,0.341,0.6855
36768,127.8348,0.6267,0.6954
34733,824.8154,1.0237,1.1646
32777,650.9916,4.9223,0.9168
3245,9.9239,0.6159,0.2611
438,173.4136,2.1888,0.6116
109040,18.9837,3.7549,0.2284
106771,1102.411,8.2114,0.9382
83511,4.215,0.1465,0.3971
81667,1.2211,-0.0633,0.904
77677,259.2409,0.9204,1.0779
75485,21.9543,1.9801,0.645
121725,101.6846,3.1042,1.8228
120595,386.222,2.9927,0.8433
100763,630.6488,4.981,0.9025
98241,1080.3235,2.2918,1.3742
89393,19890.15,6.25,1.0918
85660,137.858,0.6858,0.5821
81661,0.9497,-0.0492,1.4377
73443,159.503,0.9468,0.9825
86722,213.3611,0.2134,1.9093
85710,1152.5488,7.9398,0.8144
83499,3.8638,0.1343,0.573
55740,261.9101,5.8312,1.2994
48513,111.5373,2.4896,0.3893
40780,127.6619,1.8591,0.4797
103509,270.0581,6.0521,1.3989
93980,504.8134,2.629,1.5081
73798,933.257,0.8402,0.8525
72178,652.1098,1.9076,1.3995
66843,758.8689999999999,0.979,1.3263
55509,59.958,0.7463,0.8809
52675,293.7383,4.702,1.2026
52157,1287.4145,5.9911,1.2194
48383,1186.5881,3.1015,1.2073
108574,284.2705,0.854,1.3382
100959,1444.3432,6.5764,1.0473
96595,37.8272,1.0426,0.1761
96068,153.7337,2.9003,1.4371
81627,0.8637,-0.0609,0.0
71164,8.6952,2.0837,0.467
60887,205.48,6.265,2.5949
143428,217.0069,2.0215,0.2214
135274,6.233,-0.8887,-0.3219
124666,0.7153,0.1595,0.4633
123315,110.1914,1.5296,2.6551
122417,14.3636,1.1044,1.4918
116110,9.4613,8.1901,0.5658
95045,144.8323,1.3503,2.1486
86119,38.0727,2.6317,0.6538
83688,5.1934,0.2247,-0.5771
72012,16.0024,1.3725,1.137
68197,65.2428,0.3024,1.1442
62151,28.2033,5.2463,1.6042
39801,103.0156,2.3491,0.2792
39172,232.766,2.3012,1.4804
23717,61.4375,9.6448,0.5632
6628,190.6882,2.9297,0.9226
137530,1067.9408,3.4316,0.7399
128712,598.7568,30.4821,1.3715
122305,27355.7061,43.3472,1.7578
114153,96.2767,0.0872,1.0895
105808,247.4275,4.6757,1.1788
103550,312.3988,1.0189,1.3714
100325,19.8604,1.9796,1.0122
116063,100.1344,-79.5154,0.854
111264,67.048,2.8989,0.9948
105851,283.6512,5.9788,1.1457
100365,27.6889,4.8563,1.2976
95031,140.4678,1.4181,2.0626
91283,62.0187,1.1023,0.5897
75548,35.4456,0.9927,0.6625
73755,120.1397,0.6461,0.9639
82748,130.6401,1.5036,1.3015
73609,27.8982,0.6877,1.2498
58739,26.442,7.9334,0.3874
47448,67.1246,3.1569,0.9309
44574,146.3813,-1.9254,1.1786
38804,10.5591,0.8846,0.6553
29420,135.8999,1.1531,0.1288
122371,4387.1173,626.5597,2.1461
118809,78.4772,6.5561,0.8889
116062,125.5993,-99.7368,0.8474
114053,18.9579,25.0382,0.9998
71260,9.732,1.6288,0.8139
53858,76.7431,33.0093,0.6358
38227,83.1954,0.5891,0.5872
85802,32.4226,1.7835,0.0707
68077,98.5285,1.2488,-0.0462
63685,593.1804,1.7219,2.3588
62889,138.5716,2.0856,1.3789
60868,397.3064,0.6025,1.4403
56205,38.8358,0.6868,0.9422
46739,102.4888,1.0506,1.5324
42037,65.6005,1.8721,0.4208
85684,293.925,0.8388,1.5117
85310,398.1473,9.244,3.3775
75543,30.7744,0.8619,0.7126
68250,86.9736,0.6819,1.5196
62849,14.4892,0.783,-0.3565
57418,142.4854,23.791,0.7223
55213,201.0673,2.3263,1.0506
47434,52.091,2.3003,0.9697
134369,35.9633,-1.1534,1.0058
133462,68.9887,3.0177,0.3604
126155,20.4888,1.3948,0.4504
118785,25.5001,2.1303,0.8086
115131,4.1042,0.2673,0.7388
107636,44.4125,0.8139,0.688
106704,120.848,20.051,1.0367
105835,132.1487,2.7345,1.1423
132460,226.7339,-2.7566,0.4014
130986,122.5472,35.0042,0.1291
127416,364.8275,3.2345,2.5886
122353,32645.3221,268.9689,2.1736
118723,10.5485,1.0207,0.562
105833,138.2851,2.8615,1.1651
101963,207.403,1.6248,0.1813
99169,23.8922,0.8473,0.9946
95682,18.7885,1.7702,0.1938
122348,47484.1049,391.2275,2.145
118779,15.3029,0.8078,0.8484
114179,129.0205,0.1276,1.3631
107023,2307.8951,2.7799,1.3707
79468,184.0964,-0.4501,1.3926
71254,8.4452,0.8493,0.8201
65783,314.3808,7.011,0.9635
53853,35.4689,5.6454,0.7541
48624,246.4416,8.4265,0.4152
39750,60.7579,0.3792,2.3338
26204,69.4235,2.4319,1.0949
19599,77.6118,6.0456,-0.0321
12747,14.7975,-0.9588,1.0721
165062,467.6312,6.4326,0.9865
160021,405.6439,69.0581,1.6627
157388,4710.9002,6.6856,0.0
157332,251.1816,27.7274,1.0671
153755,351.5091,2.7334,0.9505
153071,9.726,1.0192,0.0394
152448,136.4068,2.1299,2.2577
154110,78.0545,0.5845,0.7022
146212,16.63,-12.8817,0.8598
142593,259.0565,0.2418,2.0195
129766,2455.5706,-105.4887,1.3804
127408,558.5147,4.4275,3.908
122307,43130.3999,68.3435,1.7672
116020,635.4134,443.7901,0.987
114154,121.6898,0.1102,1.0733
107614,39.1927,0.7182,0.7315
103551,329.4626,1.0746,1.3221
116376,86.4077,1.6314,2.0377
116016,797.9126,557.2839,1.0218
107607,36.575,0.6702,0.6513
105803,523.0303,8.9886,1.1226
97292,94.3221,3.1386,0.5527
80105,19.183,1.0316,0.3952
85370,4004.4956,12.8636,1.4202
58694,5.5961,0.483,1.0195
50873,149.194,1.6657,1.072
42255,5.6988,0.4773,0.6176
32893,110.3976,3.286,1.3317
29386,289.5948,2.3188,-0.0731
122547,15.0631,0.395,1.1569
118713,13.5903,1.3823,0.6929
111222,206.3399,4.04,0.6436
107597,54.8625,0.9471,0.4074
107242,52.749,-0.2407,0.5574
82739,193.6888,1.7771,1.5599
77529,13.7705,0.1977,0.6672
120497,82.362,5.5234,1.0891
116005,1307.285,913.0435,0.76
107241,48.0694,-0.2193,0.5915
106671,388.575,37.7219,1.1707
102670,1100.533,-35.1522,2.0623
96646,20.0547,3.0641,0.5708
62139,16.6168,3.091,1.7678
47377,69.431,1.2368,1.6961
46705,348.75,3.0795,1.6324
128688,2149.9772,3.9125,1.6301
128424,1683.3696,10.8599,1.7181
109108,299.93,2.7598,0.6599
96645,19.1722,2.7191,0.4928
84928,68.4006,1.0737,0.3054
78522,27.0727,3.2646,0.4227
61192,41.7864,3.596,0.3664
32880,159.3212,4.7423,1.3278
7558,138.5101,4.0219,0.2315
120952,532.2022,12.3989,1.4897
115108,5.0696,0.3229,0.4978
107568,32.4368,0.5174,0.2789
105759,318.6105,6.7841,1.6015
100297,32.8527,2.7935,0.8406
83657,5.9432,0.2915,-0.9457
75526,23.0849,1.2148,0.4713
71230,4.4806,0.7956,0.8732
67338,76.9751,0.5255,1.4679
54162,127.5546,1.304,2.1436
48590,77.5693,3.1136,0.0864
68044,79.411,4.6659,0.797
62112,32.7692,3.2571,1.33
58468,133.6517,2.4427,0.7232
57373,958.797,27.1853,1.0322
56913,42.0168,0.7529,0.5414
26833,21.5367,2.5016,-0.1126
80095,27.9474,1.3864,0.2781
54158,198.1199,0.0,0.0
49203,734.022,4.48,0.9494
44524,85.894,2.6354,0.7878
39155,158.9053,1.0821,1.5186
57602,597.374,1.9424,1.1221
49567,44.1619,3.0108,0.7598
48548,76.4256,8.429,0.2665
10640,1213.0611,12.9595,1.4468
95659,14.6811,1.6091,0.3294
57371,939.274,26.6317,0.887
55590,55.5265,0.6103,0.2237
44519,120.7288,3.7042,0.655
41203,360.5908,2.9652,1.1227
37800,35.1545,1.7687,0.6938
36773,191.2688,0.9324,1.0312
124076,26.0079,0.3311,0.1627
122337,27742.0721,228.5704,1.8771
114035,33.3442,9.6234,1.1278
107270,62.1881,-0.2363,2.1127
101947,136.5987,0.8479,0.6784
98262,15.3311,0.9075,0.4717
153251,20.7428,1.1302,0.5447
139960,3.1099,0.1381,0.2032
134823,36.0732,0.906,1.3773
132951,146.2625,4.1408,0.5819
162851,68.8498,2.5011,0.2656
157089,147.9819,1.1458,2.0306
155503,217.3459,4.6797,0.0
153069,12.4817,1.3079,-0.0243
152566,45.9645,2.0791,0.0232
123278,272.8398,2.5841,0.0
122584,7.6922,0.6725,1.2517
119028,538.1105,14.7792,1.5212
116023,929.716,253.091,0.9567
106806,131.8595,1.3335,0.7889
86104,90.5325,0.9216,0.702
77552,53.4625,0.7366,0.8745
72018,10.7527,1.0161,1.1174
71608,239.6691,0.4056,0.8548
68212,38.6442,0.2061,1.2182
58705,4.1593,0.498,0.0
56930,42.0958,0.7546,0.0302
55627,48.7784,0.5175,0.5518
103606,575.9608,4.5667,1.8759
103216,27.8791,0.8377,0.6672
97308,46.0469,8.5271,0.741
85691,286.8708,0.8187,1.4548
85320,289.2098,6.7147,3.2529
82745,149.0717,1.6669,1.2895
65787,308.763,7.959,0.8556
152454,218.5979,4.5805,2.3716
145959,29.6921,1.2551,1.1752
144146,124.524,2.0913,1.4114
144119,110.8114,1.8271,0.909
137532,1138.5484,3.6584,0.5524
107000,49.4325,1.9726,0.7453
106813,109.2282,1.2182,0.9889
100341,9.9419,2.4542,1.1882
91221,126.4945,1.1054,1.2551
86329,13.6499,3.1029,0.4651
80143,64.98,-0.3417,1.5738
73343,28.1348,3.4894,0.6318
69938,831.7463,1.8368,0.3516
49620,53.311,1.8629,1.6315
61199,36.5171,4.301,0.432
58703,4.9093,0.5878,0.0
45123,299.4284,30.9938,0.0765
37820,17.5446,0.8851,0.9028
21337,282.6225,9.886,0.3499
11387,5.6448,0.6176,-0.3743
134344,87.5784,-2.4282,0.2917
122563,8.5919,0.4936,1.1448
102125,36.4882,10.3775,-0.4709
91271,98.029,1.5855,0.8157
62155,22.6593,4.2151,1.7182
47392,76.3741,1.3604,1.4233
77530,10.3758,0.149,0.6679
76135,65.5532,1.3598,-0.0462
71242,10.6168,1.0305,1.0827
68191,84.519,0.3918,0.9578
62141,25.177,4.6834,1.8054
47380,124.9758,2.2262,1.8185
95665,18.1622,1.9617,0.204
71229,4.0605,0.721,0.9263
55429,671.8279,4.3735,0.8362
49208,500.7399,3.1636,0.9957
39971,107.0992,7.2907,1.3751
85351,4671.4072,11.1413,0.0
76087,177.1528,1.5723,1.176
71224,4.4806,0.7956,0.8687
68780,83.6975,12.1792,1.2969
68092,119.6722,2.3237,1.0961
62115,34.9621,7.4085,1.4165
122399,2431.5662,713.694,1.973
119044,98.1907,1.8859,0.216
118827,58.4169,9.4633,1.043
118729,10.0312,0.9731,0.5151
115150,5.6702,0.3744,0.8552
100373,32.1914,4.5815,1.212
85328,217.6023,6.4119,3.0463
88885,93.02,4.9214,0.6101
83705,14.331,0.7232,0.3397
58736,23.8976,6.7731,0.3402
42279,7.6613,0.8304,0.6141
26215,44.6973,1.9882,0.9654
15749,42.4259,-1.3959,0.7159
5626,37.0752,0.8548,0.8252
4356,348.2103,2.1285,0.9195
127394,67.2459,2.0027,1.5897
123299,183.9552,2.1562,2.8502
121788,188.1864,18.4016,1.1573
119162,152.0185,2.09,1.2728
114186,126.0719,0.1285,1.4295
118800,43.4886,3.6331,0.8547
116053,148.7439,-118.1156,0.7907
115139,4.4743,0.2954,0.6707
105445,9.5497,138.3126,0.8496
103320,131.8799,3.7932,1.023
97495,43.4868,3.0436,1.0639
79480,111.736,-0.3699,1.4025
77710,145.7926,0.7448,1.5056
140359,16.6194,1.6061,0.0675
140003,21.6826,0.9627,0.196
137900,34.4997,3.5305,0.4136
136368,101.7303,2.1898,0.9376
134377,60.5957,-1.6104,0.8933
134095,89.2367,0.5353,1.0439
132501,93.1291,1.306,1.0675
129781,1007.0057,16.8726,2.0655
130998,141.3704,40.3808,0.0856
