USID,symbol,date,Beta (as of Date),MarketCap (as of Date),P/E (as of Date)
2492,XGTI,11/22/2016 0:00,,,
80,ZYNE,11/22/2016 0:00,,,
225845,AAC,11/21/2016 0:00,,,
222078,BIOA,11/21/2016 0:00,,,
215839,CIVI,11/21/2016 0:00,,,
211578,DHT,11/21/2016 0:00,,,
208437,EQGP,11/21/2016 0:00,,,
208103,EVH,11/21/2016 0:00,,,
202551,HEP,11/21/2016 0:00,,,
201208,NVTA,11/21/2016 0:00,,,
198172,LOCK,11/21/2016 0:00,,,
194736,MVO,11/21/2016 0:00,,,
192839,NOA,11/21/2016 0:00,,,
192687,NADL,11/21/2016 0:00,,,
191965,OAS,11/21/2016 0:00,,,
191815,OCIP,11/21/2016 0:00,,,
190551,PACD,11/21/2016 0:00,,,
186393,SB,11/21/2016 0:00,,,
186191,SN,11/21/2016 0:00,,,
178892,WTI,11/21/2016 0:00,,,
177283,WLL,11/21/2016 0:00,,,
177098,WG,11/21/2016 0:00,,,
174693,ABIL,11/21/2016 0:00,,,
173725,IOTS,11/21/2016 0:00,,,
172838,ADVM,11/21/2016 0:00,,,
171610,AGFS,11/21/2016 0:00,,,
171035,AKER,11/21/2016 0:00,,,
170547,ALDR,11/21/2016 0:00,,,
167968,AMDA,11/21/2016 0:00,,,
153395,BLPH,11/21/2016 0:00,,,
146644,CSIQ,11/21/2016 0:00,,,
146124,CAPNW,11/21/2016 0:00,,,
143400,CEMP,11/21/2016 0:00,,,
137908,CBLI,11/21/2016 0:00,,,
132507,COVS,11/21/2016 0:00,,,
122402,DRYS,11/21/2016 0:00,,,
118732,ELTK,11/21/2016 0:00,,,
115153,CLWT,11/21/2016 0:00,,,
111151,FSAM,11/21/2016 0:00,,,
110032,FNBC,11/21/2016 0:00,,,
106715,GNVC,11/21/2016 0:00,,,
102710,GTXI,11/21/2016 0:00,,,
101003,HIIQ,11/21/2016 0:00,,,
86352,JAGX,11/21/2016 0:00,,,
86115,JASN,11/21/2016 0:00,,,
85817,JTPY,11/21/2016 0:00,,,
84943,KTEC,11/21/2016 0:00,,,
71653,MEMP,11/21/2016 0:00,,,
68804,MVIS,11/21/2016 0:00,,,
68088,MIRN,11/21/2016 0:00,,,
62871,NEOT,11/21/2016 0:00,,,
56946,OBAS,11/21/2016 0:00,,,
54393,PTIE,11/21/2016 0:00,,,
52184,SKIS,11/21/2016 0:00,,,
46489,PULM,11/21/2016 0:00,,,
45663,QUIK,11/21/2016 0:00,,,
37914,ROKA,11/21/2016 0:00,,,
25708,STML,11/21/2016 0:00,,,
23778,SCON,11/21/2016 0:00,,,
21366,SYRX,11/21/2016 0:00,,,
2959,WINS,11/21/2016 0:00,,,
835,YECO,11/21/2016 0:00,,,
256,ZSAN,11/21/2016 0:00,,,
222077,BIOA,11/18/2016 0:00,,,
216988,XNY,11/18/2016 0:00,,,
216482,ZX,11/18/2016 0:00,,,
215081,CLD,11/18/2016 0:00,,,
212816,UAN,11/18/2016 0:00,,,
210011,ECR,11/18/2016 0:00,,,
204175,GRAM,11/18/2016 0:00,,,
196305,MTL,11/18/2016 0:00,,,
193014,NAO,11/18/2016 0:00,,,
189758,PLNT,11/18/2016 0:00,,,
179592,VRTV,11/18/2016 0:00,,,
173918,ACRS,11/18/2016 0:00,,,
173724,IOTS,11/18/2016 0:00,,,
172119,AFMD,11/18/2016 0:00,,,
171609,AGFS,11/18/2016 0:00,,,
164274,AQMS,11/18/2016 0:00,,,
160033,ARRY,11/18/2016 0:00,,,
141901,CERC,11/18/2016 0:00,,,
141219,CTHR,11/18/2016 0:00,,,
140372,CHEK,11/18/2016 0:00,,,
140280,CHMA,11/18/2016 0:00,,,
134099,CPSS,11/18/2016 0:00,,,
132506,COVS,11/18/2016 0:00,,,
123813,DRNA,11/18/2016 0:00,,,
119866,EGAN,11/18/2016 0:00,,,
110031,FNBC,11/18/2016 0:00,,,
107691,FORK,11/18/2016 0:00,,,
107647,FFHL,11/18/2016 0:00,,,
105858,GEVO,11/18/2016 0:00,,,
104643,GIII,11/18/2016 0:00,,,
101109,HAYN,11/18/2016 0:00,,,
99467,HIBB,11/18/2016 0:00,,,
96659,ISNS,11/18/2016 0:00,,,
85329,KALV,11/18/2016 0:00,,,
83727,KONE,11/18/2016 0:00,,,
76179,EVAR,11/18/2016 0:00,,,
75550,LUNA,11/18/2016 0:00,,,
75221,MAGS,11/18/2016 0:00,,,
72977,MRVL,11/18/2016 0:00,,,
59441,NUTR,11/18/2016 0:00,,,
58510,OCRX,11/18/2016 0:00,,,
58392,OCUL,11/18/2016 0:00,,,
57014,OPGN,11/18/2016 0:00,,,
56945,OBAS,11/18/2016 0:00,,,
47463,IPDN,11/18/2016 0:00,,,
45922,QBAK,11/18/2016 0:00,,,
37913,ROKA,11/18/2016 0:00,,,
30098,SGNL,11/18/2016 0:00,,,
26960,STAF,11/18/2016 0:00,,,
23777,SCON,11/18/2016 0:00,,,
22926,SUPN,11/18/2016 0:00,,,
21151,TAIT,11/18/2016 0:00,,,
20326,TNDM,11/18/2016 0:00,,,
15568,THLD,11/18/2016 0:00,,,
2958,WINS,11/18/2016 0:00,,,
2588,XBIT,11/18/2016 0:00,,,
2529,XENE,11/18/2016 0:00,,,
225273,ANW,11/17/2016 0:00,,,
216481,ZX,11/17/2016 0:00,,,
215080,CLD,11/17/2016 0:00,,,
212715,DAC,11/17/2016 0:00,,,
211292,DSX,11/17/2016 0:00,,,
209875,EHIC,11/17/2016 0:00,,,
206515,OAKS,11/17/2016 0:00,,,
206356,FLY,11/17/2016 0:00,,,
201207,NVTA,11/17/2016 0:00,,,
194510,NRP,11/17/2016 0:00,,,
193013,NAO,11/17/2016 0:00,,,
185920,SALT,11/17/2016 0:00,,,
177502,WNR,11/17/2016 0:00,,,
175576,ZOES,11/17/2016 0:00,,,
172118,AFMD,11/17/2016 0:00,,,
172047,AGEN,11/17/2016 0:00,,,
170598,ADHD,11/17/2016 0:00,,,
170513,ALDX,11/17/2016 0:00,,,
161673,ARIA,11/17/2016 0:00,,,
153394,BLPH,11/17/2016 0:00,,,
150990,BBRG,11/17/2016 0:00,,,
150871,BVSN,11/17/2016 0:00,,,
140371,CHEK,11/17/2016 0:00,,,
140279,CHMA,11/17/2016 0:00,,,
140255,PLCE,11/17/2016 0:00,,,
140066,CMRX,11/17/2016 0:00,,,
140024,CCCR,11/17/2016 0:00,,,
128747,CMLS,11/17/2016 0:00,,,
123812,DRNA,11/17/2016 0:00,,,
123269,DPRX,11/17/2016 0:00,,,
122401,DRYS,11/17/2016 0:00,,,
107646,FFHL,11/17/2016 0:00,,,
103563,GLUU,11/17/2016 0:00,,,
96658,ISNS,11/17/2016 0:00,,,
85201,KBSF,11/17/2016 0:00,,,
83726,KONE,11/17/2016 0:00,,,
73366,MBII,11/17/2016 0:00,,,
65804,MOSY,11/17/2016 0:00,,,
62870,NEOT,11/17/2016 0:00,,,
58754,OPTT,11/17/2016 0:00,,,
58391,OCUL,11/17/2016 0:00,,,
50851,PERY,11/17/2016 0:00,,,
47462,IPDN,11/17/2016 0:00,,,
46488,PULM,11/17/2016 0:00,,,
45921,QBAK,11/17/2016 0:00,,,
42285,RCON,11/17/2016 0:00,,,
37912,ROKA,11/17/2016 0:00,,,
32740,SNMX,11/17/2016 0:00,,,
30097,SGNL,11/17/2016 0:00,,,
26194,GASS,11/17/2016 0:00,,,
25953,SMRT,11/17/2016 0:00,,,
23776,SCON,11/17/2016 0:00,,,
22643,SGRY,11/17/2016 0:00,,,
21365,SYRX,11/17/2016 0:00,,,
20325,TNDM,11/17/2016 0:00,,,
18374,BONT,11/17/2016 0:00,,,
15753,NCTY,11/17/2016 0:00,,,
5112,VISN,11/17/2016 0:00,,,
2957,WINS,11/17/2016 0:00,,,
79,ZYNE,11/17/2016 0:00,,,
223413,ASC,11/16/2016 0:00,,,
221858,DSU,11/16/2016 0:00,,,
212714,DAC,11/16/2016 0:00,,,
209136,ETM,11/16/2016 0:00,,,
208425,EROS,11/16/2016 0:00,,,
201206,NVTA,11/16/2016 0:00,,,
198361,LEJU,11/16/2016 0:00,,,
197356,MNK,11/16/2016 0:00,,,
195963,MDLY,11/16/2016 0:00,,,
194167,NMM,11/16/2016 0:00,,,
193012,NAO,11/16/2016 0:00,,,
190600,ROYT,11/16/2016 0:00,,,
189783,PAGP,11/16/2016 0:00,,,
186392,SB,11/16/2016 0:00,,,
185834,STNG,11/16/2016 0:00,,,
183941,SGY,11/16/2016 0:00,,,
179591,VRTV,11/16/2016 0:00,,,
172117,AFMD,11/16/2016 0:00,,,
171696,AGIO,11/16/2016 0:00,,,
171034,AKER,11/16/2016 0:00,,,
170546,ALDR,11/16/2016 0:00,,,
164221,ARDM,11/16/2016 0:00,,,
147027,CLMT,11/16/2016 0:00,,,
146123,CAPNW,11/16/2016 0:00,,,
145528,CARA,11/16/2016 0:00,,,
145125,CDNA,11/16/2016 0:00,,,
140023,CCCR,11/16/2016 0:00,,,
139861,JRJC,11/16/2016 0:00,,,
139329,CCIH,11/16/2016 0:00,,,
132978,CORI,11/16/2016 0:00,,,
131012,CRDS,11/16/2016 0:00,,,
128408,CYBE,11/16/2016 0:00,,,
123268,DPRX,11/16/2016 0:00,,,
121218,EGRX,11/16/2016 0:00,,,
118731,ELTK,11/16/2016 0:00,,,
115152,CLWT,11/16/2016 0:00,,,
114061,EVOK,11/16/2016 0:00,,,
113524,EXAS,11/16/2016 0:00,,,
109400,FLXN,11/16/2016 0:00,,,
108299,FOSL,11/16/2016 0:00,,,
107645,FFHL,11/16/2016 0:00,,,
101108,HAYN,11/16/2016 0:00,,,
101002,HIIQ,11/16/2016 0:00,,,
98284,HTGM,11/16/2016 0:00,,,
93186,ISSC,11/16/2016 0:00,,,
92686,ISIG,11/16/2016 0:00,,,
91812,INSY,11/16/2016 0:00,,,
86351,JAGX,11/16/2016 0:00,,,
83725,KONE,11/16/2016 0:00,,,
80167,LNTH,11/16/2016 0:00,,,
72755,MTLS,11/16/2016 0:00,,,
71950,MDWD,11/16/2016 0:00,,,
69956,MESO,11/16/2016 0:00,,,
68146,MIME,11/16/2016 0:00,,,
58390,OCUL,11/16/2016 0:00,,,
57431,ONTX,11/16/2016 0:00,,,
54183,PANL,11/16/2016 0:00,,,
53861,PRKR,11/16/2016 0:00,,,
52539,PDLI,11/16/2016 0:00,,,
49630,PXLW,11/16/2016 0:00,,,
45920,QBAK,11/16/2016 0:00,,,
42284,RCON,11/16/2016 0:00,,,
38785,FUEL,11/16/2016 0:00,,,
32959,LEDS,11/16/2016 0:00,,,
30096,SGNL,11/16/2016 0:00,,,
22628,SRDX,11/16/2016 0:00,,,
15137,TKAI,11/16/2016 0:00,,,
11425,THST,11/16/2016 0:00,,,
10814,PRTS,11/16/2016 0:00,,,
9698,ULBI,11/16/2016 0:00,,,
9037,QURE,11/16/2016 0:00,,,
5859,VSAT,11/16/2016 0:00,,,
5111,VISN,11/16/2016 0:00,,,
2956,WINS,11/16/2016 0:00,,,
225403,AGRO,11/15/2016 0:00,,,
224821,AGI,11/15/2016 0:00,,,
223851,BETR,11/15/2016 0:00,,,
223721,ARMK,11/15/2016 0:00,,,
223446,ARCO,11/15/2016 0:00,,,
222815,ATHM,11/15/2016 0:00,,,
222076,BIOA,11/15/2016 0:00,,,
220120,CRC,11/15/2016 0:00,,,
212713,DAC,11/15/2016 0:00,,,
211291,DSX,11/15/2016 0:00,,,
208609,EPE,11/15/2016 0:00,,,
204498,GLOB,11/15/2016 0:00,,,
194166,NMM,11/15/2016 0:00,,,
193011,NAO,11/15/2016 0:00,,,
192686,NADL,11/15/2016 0:00,,,
190994,ONDK,11/15/2016 0:00,,,
190550,PACD,11/15/2016 0:00,,,
186099,SDT,11/15/2016 0:00,,,
184250,SRT,11/15/2016 0:00,,,
182697,TEGP,11/15/2016 0:00,,,
174378,ARAY,11/15/2016 0:00,,,
171608,AGFS,11/15/2016 0:00,,,
171033,AKER,11/15/2016 0:00,,,
170969,ALRM,11/15/2016 0:00,,,
167967,AMDA,11/15/2016 0:00,,,
164521,AREX,11/15/2016 0:00,,,
152536,BIOC,11/15/2016 0:00,,,
145527,CARA,11/15/2016 0:00,,,
145124,CDNA,11/15/2016 0:00,,,
133477,CFRX,11/15/2016 0:00,,,
131011,CRDS,11/15/2016 0:00,,,
124655,DCTH,11/15/2016 0:00,,,
123313,DMTX,11/15/2016 0:00,,,
122400,DRYS,11/15/2016 0:00,,,
121409,DVAX,11/15/2016 0:00,,,
118828,EBIO,11/15/2016 0:00,,,
118730,ELTK,11/15/2016 0:00,,,
116409,ENPH,11/15/2016 0:00,,,
116091,ETRM,11/15/2016 0:00,,,
115151,CLWT,11/15/2016 0:00,,,
111271,FATE,11/15/2016 0:00,,,
105857,GEVO,11/15/2016 0:00,,,
101770,HLIT,11/15/2016 0:00,,,
101001,HIIQ,11/15/2016 0:00,,,
100078,HCCI,11/15/2016 0:00,,,
98283,HTGM,11/15/2016 0:00,,,
93185,ISSC,11/15/2016 0:00,,,
91762,NTEC,11/15/2016 0:00,,,
91285,IMI,11/15/2016 0:00,,,
85937,JD,11/15/2016 0:00,,,
83724,KONE,11/15/2016 0:00,,,
78545,LPTH,11/15/2016 0:00,,,
68267,MCEP,11/15/2016 0:00,,,
65803,MOSY,11/15/2016 0:00,,,
64399,NBRV,11/15/2016 0:00,,,
58753,OPTT,11/15/2016 0:00,,,
54182,PANL,11/15/2016 0:00,,,
48630,PBIB,11/15/2016 0:00,,,
47640,PRMW,11/15/2016 0:00,,,
45919,QBAK,11/15/2016 0:00,,,
42283,RCON,11/15/2016 0:00,,,
41502,RGLS,11/15/2016 0:00,,,
39770,REXX,11/15/2016 0:00,,,
37911,ROKA,11/15/2016 0:00,,,
33517,EYES,11/15/2016 0:00,,,
29424,SKYS,11/15/2016 0:00,,,
26193,GASS,11/15/2016 0:00,,,
25284,SSYS,11/15/2016 0:00,,,
19632,TGLS,11/15/2016 0:00,,,
19233,TVIA,11/15/2016 0:00,,,
19143,TSRO,11/15/2016 0:00,,,
13220,TCON,11/15/2016 0:00,,,
11349,TTMI,11/15/2016 0:00,,,
9902,UCTT,11/15/2016 0:00,,,
8433,USAP,11/15/2016 0:00,,,
4335,VTVT,11/15/2016 0:00,,,
2955,WINS,11/15/2016 0:00,,,
2587,XBIT,11/15/2016 0:00,,,
1894,XOMA,11/15/2016 0:00,,,
608,ZBRA,11/15/2016 0:00,,,
225396,ADPT,11/14/2016 0:00,,,
225313,ACM,11/14/2016 0:00,,,
215914,CVEO,11/14/2016 0:00,,,
214921,CNXC,11/14/2016 0:00,,,
214233,CYH,11/14/2016 0:00,,,
211666,DHX,11/14/2016 0:00,,,
209854,ELLI,11/14/2016 0:00,,,
209157,ENVA,11/14/2016 0:00,,,
208424,EROS,11/14/2016 0:00,,,
206956,FCAU,11/14/2016 0:00,,,
206514,OAKS,11/14/2016 0:00,,,
201374,XON,11/14/2016 0:00,,,
196304,MTL,11/14/2016 0:00,,,
194509,NRP,11/14/2016 0:00,,,
194394,NTZ,11/14/2016 0:00,,,
194165,NMM,11/14/2016 0:00,,,
193640,NEWR,11/14/2016 0:00,,,
190346,PN,11/14/2016 0:00,,,
187626,RSO,11/14/2016 0:00,,,
187221,RH,11/14/2016 0:00,,,
186450,RYI,11/14/2016 0:00,,,
185919,SALT,11/14/2016 0:00,,,
185568,SMI,11/14/2016 0:00,,,
184905,SAH,11/14/2016 0:00,,,
184461,SWNC,11/14/2016 0:00,,,
184249,SRT,11/14/2016 0:00,,,
183940,SGY,11/14/2016 0:00,,,
183226,SXCP,11/14/2016 0:00,,,
183197,SXC,11/14/2016 0:00,,,
179539,VNCE,11/14/2016 0:00,,,
176428,XIN,11/14/2016 0:00,,,
172116,AFMD,11/14/2016 0:00,,,
170512,ALDX,11/14/2016 0:00,,,
168747,ALNY,11/14/2016 0:00,,,
168589,ATEC,11/14/2016 0:00,,,
164220,ARDM,11/14/2016 0:00,,,
157111,LIFE,11/14/2016 0:00,,,
151445,BLUE,11/14/2016 0:00,,,
146122,CAPNW,11/14/2016 0:00,,,
135946,CVGI,11/14/2016 0:00,,,
135271,CHCI,11/14/2016 0:00,,,
132977,CORI,11/14/2016 0:00,,,
128746,CMLS,11/14/2016 0:00,,,
123747,DGII,11/14/2016 0:00,,,
122399,DRYS,11/14/2016 0:00,,,
121408,DVAX,11/14/2016 0:00,,,
119044,EIGR,11/14/2016 0:00,,,
118827,EBIO,11/14/2016 0:00,,,
118729,ELTK,11/14/2016 0:00,,,
117002,ENTA,11/14/2016 0:00,,,
115150,CLWT,11/14/2016 0:00,,,
103128,GRVY,11/14/2016 0:00,,,
101000,HIIQ,11/14/2016 0:00,,,
100373,HTBX,11/14/2016 0:00,,,
85328,KALV,11/14/2016 0:00,,,
76178,EVAR,11/14/2016 0:00,,,
71571,MENT,11/14/2016 0:00,,,
69955,MESO,11/14/2016 0:00,,,
66551,MOMO,11/14/2016 0:00,,,
64398,NBRV,11/14/2016 0:00,,,
60438,NVET,11/14/2016 0:00,,,
59741,NCLH,11/14/2016 0:00,,,
58752,OPTT,11/14/2016 0:00,,,
58406,OFED,11/14/2016 0:00,,,
58389,OCUL,11/14/2016 0:00,,,
57430,ONTX,11/14/2016 0:00,,,
56210,OESX,11/14/2016 0:00,,,
41501,RGLS,11/14/2016 0:00,,,
39769,REXX,11/14/2016 0:00,,,
34087,SEAC,11/14/2016 0:00,,,
30095,SGNL,11/14/2016 0:00,,,
22925,SUPN,11/14/2016 0:00,,,
21364,SYRX,11/14/2016 0:00,,,
19616,TGEN,11/14/2016 0:00,,,
15567,THLD,11/14/2016 0:00,,,
13219,TCON,11/14/2016 0:00,,,
11424,THST,11/14/2016 0:00,,,
8989,UNFI,11/14/2016 0:00,,,
8432,USAP,11/14/2016 0:00,,,
4359,VYGR,11/14/2016 0:00,,,
4210,WB,11/14/2016 0:00,,,
2954,WINS,11/14/2016 0:00,,,
2563,XNCR,11/14/2016 0:00,,,
2528,XENE,11/14/2016 0:00,,,
682,ZAIS,11/14/2016 0:00,,,
225844,AAC,11/11/2016 0:00,,,
225395,ADPT,11/11/2016 0:00,,,
224820,AGI,11/11/2016 0:00,,,
223573,ARC,11/11/2016 0:00,,,
222591,RATE,11/11/2016 0:00,,,
218980,CSLT,11/11/2016 0:00,,,
214047,SBS,11/11/2016 0:00,,,
211665,DHX,11/11/2016 0:00,,,
209168,EGL,11/11/2016 0:00,,,
206671,FPO,11/11/2016 0:00,,,
204967,GNE,11/11/2016 0:00,,,
204446,GOL,11/11/2016 0:00,,,
202152,HGT,11/11/2016 0:00,,,
200400,JONE,11/11/2016 0:00,,,
198171,LOCK,11/11/2016 0:00,,,
198097,LL,11/11/2016 0:00,,,
197991,LXFT,11/11/2016 0:00,,,
195252,MODN,11/11/2016 0:00,,,
191798,OIBR.C,11/11/2016 0:00,,,
190993,ONDK,11/11/2016 0:00,,,
187062,RRTS,11/11/2016 0:00,,,
185918,SALT,11/11/2016 0:00,,,
184542,SXE,11/11/2016 0:00,,,
183603,STON,11/11/2016 0:00,,,
181995,TGH,11/11/2016 0:00,,,
174186,AKAO,11/11/2016 0:00,,,
171719,AGRX,11/11/2016 0:00,,,
171607,AGFS,11/11/2016 0:00,,,
170477,ALXN,11/11/2016 0:00,,,
169569,ABTX,11/11/2016 0:00,,,
167697,AMSC,11/11/2016 0:00,,,
165064,APPF,11/11/2016 0:00,,,
164520,AREX,11/11/2016 0:00,,,
163260,ARDX,11/11/2016 0:00,,,
157085,AUDC,11/11/2016 0:00,,,
156776,EARS,11/11/2016 0:00,,,
153393,BLPH,11/11/2016 0:00,,,
153359,BLCM,11/11/2016 0:00,,,
149665,BSQR,11/11/2016 0:00,,,
147380,CALA,11/11/2016 0:00,,,
144135,CPRX,11/11/2016 0:00,,,
142879,CENT,11/11/2016 0:00,,,
139539,CNTF,11/11/2016 0:00,,,
134844,CNAT,11/11/2016 0:00,,,
133292,CORT,11/11/2016 0:00,,,
132464,PMTS,11/11/2016 0:00,,,
131321,CROX,11/11/2016 0:00,,,
131010,CRDS,11/11/2016 0:00,,,
127637,CYTK,11/11/2016 0:00,,,
127400,CYTR,11/11/2016 0:00,,,
124654,DCTH,11/11/2016 0:00,,,
123312,DMTX,11/11/2016 0:00,,,
122630,DRWI,11/11/2016 0:00,,,
122398,DRYS,11/11/2016 0:00,,,
119894,EDGE,11/11/2016 0:00,,,
119172,EGLT,11/11/2016 0:00,,,
116090,ETRM,11/11/2016 0:00,,,
114188,EVEP,11/11/2016 0:00,,,
111270,FATE,11/11/2016 0:00,,,
110030,FNBC,11/11/2016 0:00,,,
109159,FLDM,11/11/2016 0:00,,,
107889,RAIL,11/11/2016 0:00,,,
106839,GNCA,11/11/2016 0:00,,,
102885,GNBC,11/11/2016 0:00,,,
102519,GUID,11/11/2016 0:00,,,
102106,HEES,11/11/2016 0:00,,,
101769,HLIT,11/11/2016 0:00,,,
100999,HIIQ,11/11/2016 0:00,,,
92685,ISIG,11/11/2016 0:00,,,
88906,IVTY,11/11/2016 0:00,,,
88889,IPAS,11/11/2016 0:00,,,
88173,ISRL,11/11/2016 0:00,,,
86350,JAGX,11/11/2016 0:00,,,
82750,KOPN,11/11/2016 0:00,,,
82249,KVHI,11/11/2016 0:00,,,
77716,LLNW,11/11/2016 0:00,,,
76121,LOXO,11/11/2016 0:00,,,
72188,MCFT,11/11/2016 0:00,,,
71269,MTSL,11/11/2016 0:00,,,
69954,MESO,11/11/2016 0:00,,,
68125,NERV,11/11/2016 0:00,,,
63661,NTRA,11/11/2016 0:00,,,
63454,NCOM,11/11/2016 0:00,,,
62898,NEOS,11/11/2016 0:00,,,
61211,NURO,11/11/2016 0:00,,,
60882,NEWS,11/11/2016 0:00,,,
59186,NVDA,11/11/2016 0:00,,,
56436,OREX,11/11/2016 0:00,,,
55466,OTIC,11/11/2016 0:00,,,
54057,PRXL,11/11/2016 0:00,,,
51577,PUB,11/11/2016 0:00,,,
50592,PFSW,11/11/2016 0:00,,,
50016,PLAB,11/11/2016 0:00,,,
49228,PLUG,11/11/2016 0:00,,,
48709,PBSK,11/11/2016 0:00,,,
46602,PTCT,11/11/2016 0:00,,,
45141,QTNT,11/11/2016 0:00,,,
44577,ROIA,11/11/2016 0:00,,,
42698,RNWK,11/11/2016 0:00,,,
41500,RGLS,11/11/2016 0:00,,,
41239,RTK,11/11/2016 0:00,,,
39768,REXX,11/11/2016 0:00,,,
38818,RTTR,11/11/2016 0:00,,,
32958,LEDS,11/11/2016 0:00,,,
30094,SGNL,11/11/2016 0:00,,,
29107,SMSI,11/11/2016 0:00,,,
27087,SPKE,11/11/2016 0:00,,,
27009,SPWH,11/11/2016 0:00,,,
23881,RUN,11/11/2016 0:00,,,
21363,SYRX,11/11/2016 0:00,,,
20293,TNGO,11/11/2016 0:00,,,
19615,TGEN,11/11/2016 0:00,,,
19564,TNAV,11/11/2016 0:00,,,
18373,BONT,11/11/2016 0:00,,,
15566,THLD,11/11/2016 0:00,,,
13218,TCON,11/11/2016 0:00,,,
12147,TRVN,11/11/2016 0:00,,,
4857,VTL,11/11/2016 0:00,,,
1893,XOMA,11/11/2016 0:00,,,
225895,WUBA,11/10/2016 0:00,,,
225843,AAC,11/10/2016 0:00,,,
224062,AEL,11/10/2016 0:00,,,
223412,ASC,11/10/2016 0:00,,,
223396,ARES,11/10/2016 0:00,,,
222613,BSBR,11/10/2016 0:00,,,
222075,BIOA,11/10/2016 0:00,,,
218979,CSLT,11/10/2016 0:00,,,
214784,KOF,11/10/2016 0:00,,,
214151,CBD,11/10/2016 0:00,,,
214046,SBS,11/10/2016 0:00,,,
213379,VLRS,11/10/2016 0:00,,,
212946,CSRA,11/10/2016 0:00,,,
211290,DSX,11/10/2016 0:00,,,
209853,ELLI,11/10/2016 0:00,,,
206955,FCAU,11/10/2016 0:00,,,
206061,FSB,11/10/2016 0:00,,,
205900,GFA,11/10/2016 0:00,,,
205369,GNRT,11/10/2016 0:00,,,
205331,BGC,11/10/2016 0:00,,,
204966,GNE,11/10/2016 0:00,,,
204445,GOL,11/10/2016 0:00,,,
203712,PAC,11/10/2016 0:00,,,
203693,BSMX,11/10/2016 0:00,,,
201205,NVTA,11/10/2016 0:00,,,
199244,KSS,11/10/2016 0:00,,,
197280,HZO,11/10/2016 0:00,,,
196911,MMS,11/10/2016 0:00,,,
194983,MRC,11/10/2016 0:00,,,
194875,MWA,11/10/2016 0:00,,,
194023,NNI,11/10/2016 0:00,,,
191797,OIBR.C,11/10/2016 0:00,,,
190992,ONDK,11/10/2016 0:00,,,
189853,PF,11/10/2016 0:00,,,
189344,PRI,11/10/2016 0:00,,,
186449,RYI,11/10/2016 0:00,,,
185917,SALT,11/10/2016 0:00,,,
185321,SHAK,11/10/2016 0:00,,,
184541,SXE,11/10/2016 0:00,,,
183602,STON,11/10/2016 0:00,,,
183122,SUN,11/10/2016 0:00,,,
180923,GTS,11/10/2016 0:00,,,
180276,UBS,11/10/2016 0:00,,,
179969,UTI,11/10/2016 0:00,,,
177307,WMLP,11/10/2016 0:00,,,
176755,WK,11/10/2016 0:00,,,
174423,XLRN,11/10/2016 0:00,,,
174377,ARAY,11/10/2016 0:00,,,
172837,ADVM,11/10/2016 0:00,,,
171606,AGFS,11/10/2016 0:00,,,
168588,ATEC,11/10/2016 0:00,,,
167858,APEI,11/10/2016 0:00,,,
165290,ANTH,11/10/2016 0:00,,,
157371,ATOS,11/10/2016 0:00,,,
156271,AVID,11/10/2016 0:00,,,
154648,OZRK,11/10/2016 0:00,,,
153392,BLPH,11/10/2016 0:00,,,
153098,BASI,11/10/2016 0:00,,,
152535,BIOC,11/10/2016 0:00,,,
151350,BOFI,11/10/2016 0:00,,,
147026,CLMT,11/10/2016 0:00,,,
145096,CECO,11/10/2016 0:00,,,
144174,CATB,11/10/2016 0:00,,,
142625,CENX,11/10/2016 0:00,,,
141636,CERU,11/10/2016 0:00,,,
140370,CHEK,11/10/2016 0:00,,,
138528,CTRN,11/10/2016 0:00,,,
136379,CLCD,11/10/2016 0:00,,,
134843,CNAT,11/10/2016 0:00,,,
134317,CONN,11/10/2016 0:00,,,
134098,CPSS,11/10/2016 0:00,,,
132976,CORI,11/10/2016 0:00,,,
132463,PMTS,11/10/2016 0:00,,,
123811,DRNA,11/10/2016 0:00,,,
123311,DMTX,11/10/2016 0:00,,,
123267,DPRX,11/10/2016 0:00,,,
122397,DRYS,11/10/2016 0:00,,,
120512,EDAP,11/10/2016 0:00,,,
119171,EGLT,11/10/2016 0:00,,,
119043,EIGR,11/10/2016 0:00,,,
118826,EBIO,11/10/2016 0:00,,,
116089,ETRM,11/10/2016 0:00,,,
114060,EVOK,11/10/2016 0:00,,,
110029,FNBC,11/10/2016 0:00,,,
109399,FLXN,11/10/2016 0:00,,,
109158,FLDM,11/10/2016 0:00,,,
109097,FONR,11/10/2016 0:00,,,
108298,FOSL,11/10/2016 0:00,,,
107690,FORK,11/10/2016 0:00,,,
106838,GNCA,11/10/2016 0:00,,,
105856,GEVO,11/10/2016 0:00,,,
105448,GIGA,11/10/2016 0:00,,,
104642,GIII,11/10/2016 0:00,,,
101768,HLIT,11/10/2016 0:00,,,
101107,HAYN,11/10/2016 0:00,,,
100998,HIIQ,11/10/2016 0:00,,,
100788,HQY,11/10/2016 0:00,,,
99184,HSGX,11/10/2016 0:00,,,
95038,IMDZ,11/10/2016 0:00,,,
88905,IVTY,11/10/2016 0:00,,,
83723,KONE,11/10/2016 0:00,,,
82254,KRNT,11/10/2016 0:00,,,
76177,EVAR,11/10/2016 0:00,,,
74032,MNKD,11/10/2016 0:00,,,
70015,MACK,11/10/2016 0:00,,,
68803,MVIS,11/10/2016 0:00,,,
66671,MNTA,11/10/2016 0:00,,,
