USID,n3r,n5r,ndr,ndv
194671,-0.002626642,0.016885553,-0.014787394,1408900
177493,-0.022080617,-0.012951083,0.000849915,2544200
73748,0.002421308,0.00968523,-0.041763341,152200
213511,-0.01821673,-0.026366346,0.015085256,336500
33647,-0.035135822,-0.022783475,-0.005460033,1234900
218029,0.001293618,-0.004959012,-0.026652696,3307000
198062,-0.171643327,-0.312817347,-0.027651609,5734200
98074,0.016058142,-0.028177548,0.017730512,487400
190563,-0.095317726,-0.163879599,0.015280136,136300
193464,-0.019642829,-0.024702323,-0.066666722,22585900
767,-0.034779443,0.009884624,-0.013720852,3105400
178092,-0.031077054,-0.02085994,0.019531206,425800
150922,0.000617093,-0.020672632,0.080693565,1191800
4274,-0.011036081,-0.015991058,-0.006711387,498900
152485,-0.034285468,-0.040000046,-0.263157961,4773600
82889,0.052163364,0.083299677,0.020635576,111200
97773,-0.019873329,-0.02304156,0.024944679,578300
153300,0.111644274,0.227447185,-0.075694855,970600
223565,-0.01384083,-0.025374856,0.045838359,712200
27875,0.057937428,0.064889861,0.00057971,809200
225922,0.066336634,0.366336634,0.014056225,3430800
87309,0.024778761,0.049557522,0.018935978,512800
197400,-0.013864818,-0.058925477,-0.050986842,661100
35598,0.022988506,0.01532567,-0.002547771,22800
180045,-0.011742781,-0.024019241,-0.061842716,209600
142566,0.005589482,-0.162093496,0.019689172,1669000
86307,-0.018867925,-0.063860668,0.073208723,1855500
211474,0.015231754,0.007615861,-0.019162065,2339900
134746,0.067982456,0.063596491,0.014084507,98100
213510,0.114814815,0.083597884,-0.025773196,336100
109998,0.043901605,0.045439015,0.070201096,15704700
153299,0.017740923,0.040212892,0.47235531,5674900
132325,0.00581703,6.69E-05,0.025718401,623900
152484,-0.235789511,-0.28631588,0.401180119,15295800
126437,-0.076294278,-0.08719346,0,559700
214848,0.045501551,0.049638056,0.046536797,5715300
46547,-0.044842984,-0.042600818,0.034148284,1684500
218118,-0.020286396,0.044152745,-0.025581395,2388400
140750,0.04733905,0.05498392,-0.022420321,768400
158759,-0.004677199,-0.01613653,0.00872845,139200
175546,0.078792959,0.055322716,0.044658494,771000
24065,0.017645331,0.005476118,0.002134146,4603600
197309,0.031326669,0.019340752,0.016334441,102500
56956,-0.019447455,-0.020174482,0.042440338,326300
165221,0.072186837,0.082802548,-0.046558704,719700
179013,0.018285714,-0.019428571,0.037959668,209200
7461,0.01509434,0.027358491,0.006647673,944900
225921,-0.280592362,-0.160561185,0.00156128,1661600
194670,-0.155309007,-0.145800258,0.002223602,772900
19121,0.073038248,0.053722293,-0.005602221,658900
25680,-0.014276444,0.01752109,0.011154856,172300
38849,-0.082680589,-0.130258221,0.034824376,200000
8995,0.136430262,0.118337403,-0.025726489,84800
46546,0.002388954,-0.029229931,0.095443428,2161100
39159,-0.102102102,-0.153153153,0.030959752,2675600
38758,0.014537902,0.043613707,-0.037,2459900
5083,0.124063281,0.024979184,-0.068269977,21500
119127,0.084537572,0.10982659,0.034379671,106800
119111,-0.067622951,-0.0625,0.024134313,212700
209524,0.001503759,0.127067669,0.065705128,188400
13776,0.024840764,0.139490382,-0.003807107,2296400
16673,0.035802747,0.019815379,0.014621887,102700
59901,0.008556149,0.024598876,-0.010581958,2250400
60141,-0.016107383,-0.006711409,-0.01193634,540900
148755,-0.053221289,-0.117647059,-0.042895442,206800
8768,-0.027112105,0.023963671,-0.005912016,167000
38757,-0.004,-0.006,-0.075785582,3147500
190898,-0.021137392,-0.04277808,0.030334509,507600
223454,-0.050581689,-0.042488619,-0.002522704,1200
151749,0.028272251,0.10052356,0.004206099,316200
18518,-0.011709602,-0.064637048,0.024964018,917700
208381,0.067080745,0.057764037,0.020925808,295400
180915,0.011247938,0.005891859,0.01247283,449900
119126,0.119581465,0.14573991,-0.077241379,111100
161656,0.04609475,0.028169014,-0.03101737,10036700
131140,0.055194805,-0.001623377,0.010664479,377900
225920,-0.211553474,-0.217798595,-0.181992337,5223800
182668,-0.087866163,-0.107265173,-0.004543696,324300
98474,0.026925148,0.104469575,0.002158608,1475300
121174,0.007647,0.108235294,0.009501188,414000
165515,-0.001485884,0.001485884,-0.04674221,3823700
21562,-0.001610346,-0.005636031,0.008116904,187200
16953,0.028473237,0.017472024,-0.001494248,1296800
209558,-0.004616072,-0.010071339,0.01707213,219800
7460,-0.051618548,-0.058617673,0.01061008,865100
17228,-0.034207526,-0.004561003,-0.009039548,815900
180914,-0.003253904,0.022234218,-0.116435069,649800
179706,-0.000720981,0.025955299,-0.021171489,122600
221267,-0.023488201,-0.03860691,-0.043635399,1192900
134745,-0.05720193,-0.008270159,-0.035239362,116800
123750,-0.081091468,-0.061106841,0.04497992,206600
212923,0.023348312,0.042970792,0.040041308,545000
201592,-0.0030326,-0.062168309,-0.020059435,1021500
100774,0.001511754,-0.02191988,-0.020362866,227800
175599,0.003623188,0.010869565,-0.014285714,202200
211473,-0.104941883,-0.155523334,0.009982413,1310200
121173,-0.130066701,-0.121087789,0.060680272,1612300
59736,-0.006816732,0.016525491,0.036394798,2060400
108290,0.005299694,0.00494639,0.014577631,3770200
165514,-0.067988669,-0.09490085,-0.094871795,8218300
7238,0.004859493,0.013884069,-0.000347016,136100
201591,-0.034175334,-0.046805349,-0.146480659,1659400
68180,-0.045886076,-0.036392405,0.053333333,274600
48395,-0.083280757,-0.07318612,-0.042874338,1379900
208380,-0.031634388,0.006444054,-0.02177656,112200
106968,-0.022082078,-0.025433773,0.000197239,4756000
204852,-0.011124845,-0.039555006,0.00872818,10321300
72798,0.050000034,0.017006803,-0.00574907,572900
9894,-0.046189376,-0.035796767,-0.019252548,209500
66658,-0.012677107,0.039522744,0.029953917,1745500
174138,-0.010492333,0.008071025,0.023966942,7159100
185264,0,0.004040404,0.009174312,226600
37809,-0.109947644,-0.081151832,0.005263158,1619400
186064,-0.043589744,-0.033333333,0.026315789,162600
417,-0.030243179,-0.038648618,-0.032990629,16795700
165220,-0.00422833,0.067653277,0.002118644,3429300
5081,-0.199378882,-0.172049689,-0.035928201,102400
125548,0.001492537,-0.010447761,-0.005934718,93200
121172,-0.074829932,-0.069659891,0.408045977,1832000
170575,0.037396122,0.008310249,-0.034759358,313600
197399,-0.145015106,-0.081570997,-0.037790698,2230000
184473,-0.013235294,-0.043382353,-0.000734754,110200
174251,0.017391304,0.089440994,-0.001240695,361200
127363,0.022508039,0.035369775,-0.034161491,903900
115697,-0.039062459,-0.012746711,0.020562316,244100
15515,0.039906103,0.028169014,-0.020689655,831500
179012,-0.120959333,-0.100104275,0.035637149,229400
218052,-0.139664804,-0.087988827,-0.038926174,293000
119125,0.193577163,0.273862623,-0.053209459,42600
22482,0.02729302,0.032214765,-0.000447272,208100
37808,-0.047368421,-0.063157895,-0.208333333,11883900
139843,-0.085850556,-0.069952305,0.055369128,972800
192541,-0.03087886,-0.047505938,-0.009411765,860300
179474,-0.004270186,-0.014751592,0.02588606,10478500
171651,-0.040866532,-0.023937425,0.013467383,829500
116360,-0.039800995,-0.014214641,0.010775862,2637700
9288,-0.000564972,-0.00113,-0.006176193,614500
205310,0.038401254,0.128526646,0.000784314,940300
88288,-0.001942344,0.008740725,0.059691218,1656100
68178,-0.058461538,-0.032307692,-0.029850746,287100
177030,0.006420546,0.073836276,-0.0032,443300
208090,-0.002819549,0.010338346,-0.012070566,513600
25943,0.015483871,0.020645161,-0.016497462,478500
83394,0.032346064,0.008183983,-0.00194473,341800
72736,-0.018286208,0.040752405,0.034035602,546000
68046,-0.063768116,-0.096376812,-0.009332376,27900
208333,0.01018225,0.036957824,0.01466838,5206100
213052,0.00319936,0.006855668,0.03013178,3229300
174136,0.037892791,0.006469501,-0.023465704,10198400
161655,0.021084337,0.106927711,-0.03628447,7033400
79722,0.004016064,0.061579652,0.02892562,358600
202640,-0.067053879,0,0.009864117,612100
177203,-0.080105426,0.015283214,-0.01043017,13142600
186127,0.004697987,0.020805369,0.028295376,5328600
187049,0.056707578,0.075328018,0.00595994,256500
178843,-0.05229794,0.038034865,0.065878378,3887500
103543,-0.017786561,0.011857708,0.007968127,8883600
27021,-0.029779075,0.027537641,0.022928234,2029200
11340,0.09125964,0.120822622,0.00257732,1064300
210302,-0.029078637,-0.025711602,-0.039117706,1647500
182893,0.001642501,0.025562036,-0.013369786,1414100
189397,-0.009355221,-0.012136511,0.002534803,476300
208527,-0.115269461,-0.034431138,0.002250563,4203300
198749,-0.075768942,-0.0060015,-0.087611225,7061800
163516,0.048795881,0.046894804,-0.047101392,100600
202291,0.01679781,0.021050415,-0.057703887,164700
91323,0.023819372,0.080500168,-0.038358353,496500
79393,-0.085672083,-0.014032496,0.108927109,1524200
76847,-0.030832477,-0.021582734,-0.052580331,698800
212545,-0.009538153,0.05622495,0.005045409,90600
154556,0.01743262,0.0507131,-0.017388996,352400
217805,0.03125,0.125,-0.018404908,156100
98243,0.03353745,0.050306069,0.023705694,788000
192439,0.051743823,0.078847615,0.040836438,3555000
56524,0.003240149,-0.005948332,-0.00701117,1316800
189096,0.04667183,0.132364227,-0.00532723,457000
115695,0.100107696,0.16146394,-0.062563068,151600
134281,0.106269409,0.097821298,0.085424763,2443100
54609,-0.017021277,-0.004255319,0.035242291,995300
38848,-0.073883625,-0.074966196,0.041431821,122300
188500,-0.046977519,-0.042110466,0.014744806,4375100
219988,-0.019362187,-0.011389522,0.012687428,746000
194872,-0.014223195,-0.004376368,0.024663677,2651000
217669,-0.04405113,-0.032523712,-0.021747845,11500
29937,0.000209535,0.037929547,-0.002091154,667500
64703,-0.02918856,-0.018388705,-0.010398643,1181600
26549,-0.001178433,0.006482086,0.014345427,19991200
45217,-0.079939668,-0.082956259,0.040816327,171900
45104,-0.092764378,-0.071428571,0.004659832,68800
111379,0.01069893,0.004279624,-0.003789673,4790000
154555,-0.016350818,0.010641059,0.091501419,380600
39666,-0.035639413,0.037735849,0.046052632,4247200
178842,0.057432432,0.037162162,0.088235294,2665900
116988,-0.027011574,-0.040659542,-0.023869026,640600
225815,-0.018968839,-0.016209743,0.018977368,18964700
174135,0.036101083,0.000902527,-0.080497925,11296100
187160,0.065919578,0.057350099,-0.002629849,894000
104093,-0.015815836,0.009009019,0.014934492,20641500
119124,0.059384942,0.062566278,-0.052261307,63700
115182,0.066896948,0.169241999,0.062379279,579400
181214,0.044865404,0.019940179,-0.046577947,3905600
220767,0.064700285,0.000951475,-0.011288805,98900
32503,0.071225071,0.005698006,-0.014044944,238900
190470,0.087431694,-0.038251366,-0.063938619,109600
186126,0.189128816,0.114668652,-0.055555556,5328500
194973,0.054560261,0.024429967,-0.049535604,3718300
180295,0.070780438,0.041742361,-0.015719936,3051400
116654,0.046242775,-0.023121387,-0.025352113,107100
94180,0.063960218,0.087032676,-0.013824856,99800
68177,0.109324759,-0.01607717,-0.066066066,366700
185680,0.09223301,0.036754508,-0.040585496,553200
179233,0.071028037,0.022429907,-0.025500911,85300
146624,0.036936277,0.066874108,-0.036343273,5911200
223932,0.020742413,0.005458515,-0.040837696,80600
202639,0.12680529,0.020797257,-0.033770665,594300
191896,0.043579317,-0.074375309,-0.024376419,17123100
26970,0.001151126,0.007564529,0.019788697,847800
211247,-0.015558699,-0.014144272,-0.016689847,725800
209656,-0.001083069,-0.047292471,-0.010890841,456400
26548,0.023311476,0.023909085,-0.119936875,65259200
186739,0.062233589,0.045183291,0.028947368,494400
222166,0.070689655,-0.018965517,-0.055374593,2788100
177202,0.072302788,-0.006262482,-0.056406097,13501300
198748,-0.014253563,-0.075768942,0.034134988,10522900
178841,0.216911765,0.099264706,-0.1296,3811100
39665,0.078947368,0.032894737,-0.088,7160300
140747,0.093271153,-0.003664224,-0.046075597,626000
183804,0.080495356,0.029721362,-0.018833536,31900
416,-0.008226868,-0.015969802,-0.011481009,3327500
19558,0.022613065,0,0.001257862,343000
213214,0.093804402,0.051790889,-0.022058071,1512700
218331,0.062043796,0.038321168,-0.050259965,90600
64386,0.040090403,0.019762847,-0.020464657,196200
75702,-0.013557134,-0.004519045,0.011096606,748100
200748,0.040886702,0.028078918,-0.029636759,1536000
128679,0.045822102,0.040431267,-0.036363636,711000
25679,-0.037921348,-0.028089888,-0.011111111,158700
193307,0.018593611,-0.024678837,-0.043028146,615700
211760,-0.001189886,-0.047596383,0.010096202,127600
25266,0.078622815,0.129838949,0.017782426,3314600
217668,-0.074506645,-0.037051953,0.076756335,57200
79392,0.313901345,0.110313901,-0.06302521,1020900
41378,-0.026472503,-0.027134316,-0.000991769,1483000
114129,0.134020679,0.001212856,-0.04016298,616300
186125,0.047819972,0.08649789,0.139423077,8073100
222515,0.07003367,0.14006734,0.033402923,1227400
177201,0.019339269,-0.055600322,0.127157164,20961300
198747,0.034134988,-0.041117145,0.165461121,10287600
120494,0.045592705,0.027355623,-0.006042296,263900
79391,0.137815126,0.117647059,0.129032258,1767900
219515,-0.014388489,0.034663179,0.009240924,3146400
212544,-0.146529563,-0.16195377,0.019213974,102500
208526,0.077419355,-0.048387097,0.069887834,4051800
138094,0.033039648,0.13215859,-0.013043478,2472500
74754,0.046474359,0.03525641,0.024630542,85500
38847,-0.051961546,-0.110937926,0.040832937,300400
178840,0.0096,0.0016,0.132246377,6373800
176690,0.028169014,-0.028951487,0.068561873,7245800
191895,0.057256296,-0.083900175,0.155206221,23067700
114128,0.036088417,0.043655413,0.114137484,1281900
106660,0.146276596,0.050531915,-0.030927835,108900
215732,0.013996796,0.000933095,0.049795967,207100
196925,-0.083881538,-0.078125,0.037985489,2442100
102087,0.102794356,0.084331283,0.060878881,686900
116987,-0.118907888,-0.126818018,0.002814662,419400
56955,-0.00998602,-0.0001997,-0.035631704,430800
194118,-0.067674586,-0.133189345,0.069284065,1313400
57675,0.021354166,0.078645725,-0.065693337,674300
175545,0.039193729,0.120940649,-0.012168142,945500
164409,0.022457067,-0.01321004,0.048476454,2567800
55176,-0.011625863,0.013414416,0.050544888,51700
212723,-0.068888889,-0.077777778,0.072705538,35100
222165,0.03990228,-0.078990228,0.098389982,4265100
68176,-0.024024024,-0.066066066,0.106312292,862200
186020,0.017928287,0.025896414,0.030800821,586100
39664,-0.054,-0.08,0.234567901,8288200
177200,0.161065672,0.140478327,0.100266456,11845900
118989,0.019301043,0.030255608,-0.00802075,621600
222604,0.051724138,0.047413793,0.004329004,1636200
146281,-0.007415254,-0.039194915,0.030567686,631900
29360,0.06097561,0.011382114,-0.019920319,481300
11468,0.01122449,0.006122449,0.035940803,63100
218028,-0.013498568,0.023416061,0.051869055,4959200
50865,0.069306931,0.057425743,0.018145161,473900
212161,0.073085862,0.05336427,0.04405747,3284900
91322,0.066786763,0.023746395,-0.06153308,1095400
101758,0.017015707,0.015706806,-0.00130719,1558700
94940,-0.004098361,-0.008196721,-0.040629096,3345100
137347,-0.070175439,-0.097744361,0.044502618,559700
132213,0.02806386,0.044444383,0.053349429,80600
204646,0.038196286,0.005835491,0.023900054,701300
221141,0.047277937,0.036891153,0.070552147,2043700
168299,0.025845787,0.016709186,0.028037125,10231900
222514,0.077244259,0.14822547,-0.090506329,2886800
204155,-0.00802139,0.016042781,-0.019016393,1987200
135408,0.079308845,0.086802621,-0.024766485,382200
49595,-0.032319392,0.157794677,0.005736138,604200
194520,0.044025225,0.00198613,-0.019155845,367200
170220,-0.003262051,-0.002899601,0.040150821,1931900
195334,0.025359518,0.053966385,-0.010102617,449000
21977,0.007832576,-0.019003532,0.013930465,1438900
11088,0.033613501,0.071148515,0.008474519,1513200
208525,0.150129422,0.100086281,0.119806763,2778400
99304,0.004662005,-0.074592075,0.008225617,3174000
57674,-0.121852473,-0.118255351,-0.047945246,432000
85925,-0.003573615,0.012507385,-0.021561713,10342900
166683,0.031496064,0.055118113,-0.022681328,117900
197271,0.078008624,0.07879263,0.021216974,472700
159559,0.060820428,0.067609735,-0.031241544,1876800
12704,-0.160427807,-0.163101604,-0.041025641,165400
213213,0.113746663,0.191159062,0.040965231,2479200
54414,-0.00633442,0.025803494,-0.019276457,572400
163451,0.027662107,0.085365945,-0.012338484,421800
145337,0.015840452,0.037254356,-0.049093392,668800
112632,0.034013605,0.105442177,-0.032894737,1594500
211656,-0.004836759,-0.00362757,-0.060227273,1560300
74340,-0.002414447,-0.004024145,0.022213123,605300
46376,0.072046111,0.062279844,-0.019312294,26407800
137957,0.055267703,0.129533679,-0.092476489,61500
2539,-0.058085809,-0.007920792,-0.02446877,596900
37806,0.016556291,0.016556291,-0.03514377,59900
39663,0.288135593,0.336158192,0.044247788,4085000
76067,0.008174387,0.051771117,-0.017402945,107000
202792,0.080145719,0.138433515,-0.033450704,557800
50864,0.04233871,0.088709677,0.178147268,2269100
197397,0.049374131,0.050069541,0.016254417,393700
223877,0.080553295,0.078112286,-0.049497293,206000
200345,0.158746208,0.212335693,-0.001010101,118400
215731,0.157515826,0.1384339,0.024718687,139100
130144,0.031428571,0.117142857,-0.007795889,133700
68175,0.30332681,0.311154599,0.009881423,456700
120580,-0.075984991,-0.085365854,-0.03877367,86900
206055,0.035514146,0.052336452,0,448800
225919,0.055915303,0.119482048,-0.012783208,203900
188386,-0.017088922,-0.013258604,-0.036889981,173600
183803,0.19275371,0.194927623,0.039156551,16400
49594,0.104166667,0.060416667,-0.036144578,241500
177199,0.341138329,0.381484078,-0.005730659,9709800
39662,0.474926254,0.407079646,0.090032154,3735500
198746,0.405670665,0.593238822,0.01214128,5828000
176689,0.206798867,0.257790368,0.012428298,4741300
91321,0.107680619,0.179096565,0.006664331,548700
38846,0.156550576,0.110276506,0.03482584,444100
57192,0.01880043,0.055505875,0.031013477,1591200
186124,0.331460674,0.356741573,0.019083969,2712600
191687,0.159571807,0.134335967,-0.012336379,1903800
43748,0.007653061,0.021428571,-0.006085142,845400
112270,-0.008604207,-0.019120459,0.011605416,1146600
208292,0.004666152,-0.013280725,0.001797986,395700
170573,-0.06885759,0.009389671,0.028985507,215700
222164,0.289915966,0.293067227,0.06013363,2659400
164408,0.145234493,0.164901664,0.023219814,1553400
186749,0.034936062,0.01577761,0.017584136,943100
3282,-0.0111034,-0.002081888,-0.006206897,207800
53201,0.111945028,0.096310256,0.013307985,6530200
43604,0.002671416,0.023152271,-0.013181019,1069000
197319,0.001803427,0.013525699,-0.015971606,136700
164407,0.117647059,0.133126935,-0.09902371,999900
69205,0.002184996,0.015780554,-0.034458533,84507100
221140,0.169179278,0.189698542,-0.072621398,2556300
12702,-0.105413105,-0.105413105,0.128617363,204000
201330,-0.036605592,-0.038935109,-0.057402762,985300
97265,0.046025105,0.050209205,0.038485348,1242800
177029,0.053113553,0.045787546,-0.05862069,360800
87109,-0.021075428,-0.016249773,0.030549092,147200
135728,0.068190235,0.106892816,0.061008956,8039100
35991,-0.021565823,-0.009845241,0.01716743,928200
39661,0.302250804,0.466237942,-0.093294461,4324800
189752,-0.021267546,0.001488728,0.000212763,330200
110234,0.032864819,0.045680011,-0.04782523,400900
79390,0.037401575,0.097440945,-0.072146119,775700
220723,-0.011133929,0.01992382,0.006191127,4362900
100296,-0.045454545,-0.12962963,0.015384615,206200
18517,-0.001098929,-0.058241837,-0.000274595,470100
189476,-0.030172434,-0.042898193,-0.002252734,1352600
224434,0.067484663,0.13837771,0.022299652,163300
68174,-0.028673835,0.193548387,0.039106145,291300
134800,-0.039408867,-0.026272578,0.059130435,536900
83655,0.038374718,-0.042889391,-0.086597938,38300
103292,-0.037417219,-0.01986755,-0.010484928,1239100
123938,-0.040757397,-0.017650818,-0.007327158,805500
79389,-0.112328767,0.086757991,0.101609658,1257600
3281,0.063069909,0.082826748,0.035405193,201100
212778,0.007215935,0.100420932,0.03484748,525900
33738,-0.011039092,0.038198703,-0.033694564,8078000
114127,-0.020265549,0.20055905,-0.02120383,643400
190186,0.009198423,0.055190539,0.006613757,521100
469,-0.018885256,-0.025281814,0.004590024,597100
160010,-0.062827225,-0.030104712,-0.021766965,9518300
209271,-0.010985419,-0.013315629,0.023509386,5885600
106659,-0.014534884,0.093023256,-0.06010929,124800
200344,-0.054680259,0.062094532,0.022748815,159700
99303,-0.023890785,-0.023890785,0.002280502,4540600
144097,0.096096096,0.057057057,-0.005970149,768900
160009,-0.044814341,-0.081946223,0.098452883,15777400
132761,-0.012430905,-0.007941955,0.028043983,194500
75282,-0.009090822,-0.052785898,-0.019833371,194000
116359,0.071841453,0.087530966,0.022804054,741300
415,-0.059234395,-0.086794196,-0.013499491,4563800
156702,-0.106161137,-0.112796209,0.034313725,109700
201700,-0.034020171,-0.067082028,0.018048829,821400
85668,-0.028495314,-0.030625753,-0.036685505,137900
94170,-0.000599221,-0.016177411,-0.017657387,3198500
114126,-0.078659371,0.054719562,0.107575758,599400
190404,-0.047968287,-0.043453614,0.008537223,6940700
6574,-0.001295337,-0.064766839,0.018469657,542700
68173,-0.048417132,0.121042831,0.098159509,1086600
180258,-0.018856864,-0.021690289,-0.005634917,10903700
214038,0.036072144,-0.02004008,-0.032945736,5046600
225918,-0.026918616,-0.042955329,-0.016891948,491200
83205,-0.031326451,-0.054553834,0.003065665,3084700
218591,-0.0202002,-0.028025495,0.024231108,2245900
139195,0.007383479,-0.013843978,-0.029121864,364200
190469,-0.048571429,-0.048571429,-0.027777778,112500
223564,-0.008483563,-0.02757158,-0.006322445,105800
6573,-0.006596306,-0.036939314,0.082857143,4018700
76360,-0.030789826,-0.022088353,-0.017751479,625500
140305,0.032979976,-0.03180212,0.017985612,594700
114125,0.012121212,0.062121212,0.094527363,997000
85924,-0.047129852,0.014501632,0.004247512,8263600
107223,0.008438819,-0.071729958,-0.235483871,10489700
131933,-0.026623172,-0.039391469,0.005462988,2337900
211007,-0.010095861,-0.020696618,0.025096946,475700
32698,-0.02722323,-0.041742287,-0.06132879,444200
23854,0.028610758,0.006052325,-0.014371014,667200
204379,-0.06361829,-0.105367793,-0.050943396,134800
111948,-0.017501106,-0.028123596,0.012786561,2103100
185988,0.010028653,0,0.031019202,476000
94066,0.049191896,0.029046639,0.064588557,346600
17227,-0.018575851,-0.033023736,0.01572327,404000
29791,0.089626281,0.080091574,-0.00379943,542500
183802,0.077598829,0.010248829,0.014105495,24300
23853,0.012201762,0.026843763,0.081207855,696600
99302,0.09875,0.06375,0.033591731,4241100
223563,-0.024236038,0.008429926,0.090804598,271400
123821,0.014563077,0.009708679,-0.008170382,1611900
201329,0.113128496,0.049231845,0.008450669,4219400
163197,0.02360515,-0.032188841,-0.010615711,5067600
168725,0.025008072,0.002790619,0.066506375,2415900
213486,0.07515258,0.001878769,0.02012458,6777100
186748,-0.005604203,-0.067600633,0.012411276,751300
6572,0.064285714,0.101428571,-0.115044248,1461600
141586,0.009416196,0.028248588,0.011428571,2375700
79388,0.338630807,0.163814181,-0.071509648,1108300
179011,0.032608696,-0.004830918,-0.039443155,296400
62366,0.060055118,0.035851005,0.046813945,33319300
198745,0.013104839,-0.075604839,0.005065856,7701000
212803,0.032815199,0.022452504,-0.003442341,252500
68172,0.014545455,-0.070909091,-0.035087719,571800
154554,0.03663136,0.01129757,0.000342397,151000
194441,0.043850267,-0.005347594,0.02297593,55900
18319,-0.015037594,0.020676692,-0.020257827,285900
24806,0.061048441,0.01791639,-0.037675607,467100
857,-0.015748031,-0.066626287,0.006093845,2800800
221139,0.093607352,0.090410913,0.058482307,1742900
212160,0.025854395,0.027620154,0.001642206,1384800
93989,0.081871345,0.021442495,-0.062157221,1655600
75281,0.093299035,0.071817856,-0.004786184,139000
23852,0.07622392,0.096159423,-0.096184441,2757300
109137,0.054525627,0.028080671,-0.012119606,527800
134280,0.014877102,0.005821475,-0.024605678,1142700
212543,0.006760322,0.015600676,0.054854635,50200
204378,0.002070393,-0.02484472,-0.028169014,183700
218330,-0.040740741,-0.031481481,0.003717472,181300
34082,0.014124294,-0.005649718,-0.023448276,150300
139194,0.133333327,0.094235534,-0.015786828,170900
213265,-0.015987049,-0.015448114,-0.016083492,556100
100065,0.02180937,-0.024232633,0.031666667,109000
207544,0.04,0.0416,-0.007148531,1959200
213046,-0.066037589,-0.044992455,0.039215271,319500
146623,0.037402545,0.027012987,0.002082301,3773700
56954,0.039024428,0.032739194,-0.0127802,330200
119110,0.04372093,-0.031627907,0.004672897,1140100
21744,-0.001839926,-0.036798528,0.01304753,874300
157079,0.012219959,0.034623218,-0.010080645,71700
186122,0.059684685,0.112612613,0.036172695,3794600
197308,0.000576369,-0.02219023,0,66300
46401,-0.018510158,0.015801354,-0.027655881,530900
58019,-0.059817945,-0.064369311,-0.039950062,43700
25678,-0.004427577,-0.056925996,0.002536462,453300
39657,-0.279891304,-0.274456522,-0.077694236,3881200
197270,-0.011165,-0.032524272,-0.013409914,108400
106656,-0.049418605,-0.136627907,-0.030985915,404100
24063,0.054117608,-0.038823529,-0.006622517,1285300
102165,0.006494359,-0.04278621,-0.019722906,420500
91915,-0.067570863,-0.198595321,0.019002986,608600
203089,-0.069327731,-0.06242497,-0.027153285,2883900
182430,0.031847134,-0.046178344,0.029508197,3167800
52682,-0.050285657,-0.086285714,-0.004550626,316400
40791,0.014851485,0.065594059,-0.01141925,465400
209322,-0.051136364,-0.035984848,-0.041742287,506700
198742,-0.022340426,-0.038297872,0.040974529,4032700
113491,-0.037379973,-0.053497942,0.019937041,1635200
61533,0.095086564,0.112407136,0.029476019,2781900
195296,-0.006350709,-0.008793259,-0.0163383,149900
41454,-0.067252923,-0.067252923,-0.015784064,894700
167997,0.0045,-0.106499983,0,3278600
64702,0.05260339,0.053404538,0.016558116,1383800
75244,-0.065796724,-0.12631874,0.007834303,243200
213523,-0.188118821,-0.176803403,0.042772812,1113300
51833,0.010330579,0.046143251,0.02037948,2275800
73747,0.004545455,-0.102272727,0.050119332,297900
116358,-0.059676044,-0.124467178,0.028947368,908400
82734,0.042713568,-0.027638191,0.064171123,417300
38699,0.086556169,0.02854512,0.050290135,1238700
18318,-0.129251701,-0.213605442,-0.001358696,256800
27804,0.036085858,0.022431762,0.034993305,1875600
131448,0.029596413,0.001793722,-0.014146773,18200
221991,-0.204993384,-0.258869887,0.009770772,934700
41453,-0.088085493,-0.146639468,0.149882845,2520400
143352,0.071141522,-0.004421182,-0.033411072,5022600
66511,0.047353646,0.011142005,0.039976883,271000
211158,-0.018830036,-0.039488116,-0.005635285,4605200
169969,0.032653655,0.00643874,-0.022771491,2584400
115178,-0.056505402,-0.107172625,0.018907988,236000
222805,-0.055064909,-0.072467558,-0.009518884,575800
163195,0.050347222,-0.097222222,-0.015384615,60068600
109743,0.184433214,0.101522932,0.027826043,2479400
91742,-0.025191731,-0.064622125,0.058550725,4579600
184472,-0.01369863,-0.034649476,-0.064807837,292300
38845,-0.024227207,-0.022556447,-0.01589482,177600
202791,0.039655172,0.070689655,0.03202847,945900
198741,0.044524669,0.10589651,-0.013064133,4128000
195461,0.009023476,-0.031873119,0.027516015,8488100
222162,0.019480519,0.12012987,-0.056179775,2479900
1843,0.019125683,-0.013661202,0.042735043,2725100
180782,0.089430894,0.081300813,0.017931034,552400
73313,-0.115566038,-0.08254717,-0.061946903,145800
203088,0.031841142,-0.022383324,0.04273501,6412200
127360,0.014749263,-0.008849558,0.027272727,2279600
60936,0.081729475,0.066701793,-0.000790279,432900
32697,-0.001766784,-0.037102473,0.014336918,395500
94169,0.019970414,0.017751479,0.030487805,1912500
194117,0.063410454,0.014567266,0.007772021,791600
18317,-0.089673913,-0.172554348,0.09037037,157100
102086,-0.061739565,-0.065344792,-0.018575851,1113500
91320,-0.070693006,-0.019834774,-0.016936392,531800
82733,0.085561497,0.082887701,0.109792285,769200
141585,0.045378151,0.020168067,0.029411765,6507700
102396,-0.018017962,-0.021396453,-0.017699115,35000
134798,-0.417685795,-0.475070555,0.05666004,2679100
59877,-0.010432228,-0.082339829,0.010542207,64300
1842,0.042735043,0.03988604,-0.093023256,6153500
68169,0.015358362,-0.129692833,-0.018425461,278200
