USID,LatestCloseAsPercentOf10DayAverage,LatestCloseAsPercentOf10WeekAverage,LatestCloseAsPercentOf200DayAverage
92965,109.6623,115.9567,154.831
135924,103.5336,97.5853,78.1656
133272,110.7604,122.394,134.5194
222168,96.0132,87.1486,53.1658
85238,103.8357,99.9408,80.772
22904,113.9542,124.3582,123.6938
193907,122.7898,149.4024,149.1625
134286,105.1143,129.5622,85.0701
116361,94.4076,100.5155,107.8917
100301,101.3828,127.3913,134.6871
174253,56.8787,63.3283,61.634
15233,86.1463,89.8959,86.3972
8982,91.5445,93.9718,107.138
42007,150.1844,168.1304,126.1995
223425,83.9665,80.1985,60.2683
190187,88.4449,81.7717,68.2329
79157,86.0988,85.0909,87.9769
146997,88.8489,97.8886,88.5051
106287,123.7176,127.9931,148.5561
212549,91.0014,101.9718,74.4035
174638,117.4393,133.8231,167.7402
60121,74.8227,82.2297,80.5184
153303,113.3814,146.1791,127.1059
47634,106.9428,106.0556,101.3607
8197,111.8175,120.0656,126.0161
188173,94.598,95.9457,95.1453
198126,90.5868,86.8419,83.9204
134285,92.4221,114.0324,74.011
204465,93.3589,97.4016,111.2279
39667,88.9494,100.8104,40.0732
212548,101.6977,112.6597,82.5297
18320,87.1047,78.6268,54.6565
221996,85.2072,85.0301,82.0863
223424,90.2472,87.2559,65.6638
198065,64.8718,47.478,45.8834
165223,100.5792,160.9163,199.1541
177205,108.2035,114.1344,61.6326
24809,112.0197,115.8567,175.1929
58470,83.8358,71.2424,72.0585
152490,,,
100300,119.9942,151.1293,158.3549
42006,131.5716,140.63,103.6948
120495,,,
193906,126.0303,144.0456,141.7612
174252,64.4671,74.6286,72.8735
225927,110.4131,79.778,46.0808
8996,109.2087,123.4743,183.8795
56390,107.1698,122.5599,130.1958
110973,106.3179,113.0826,116.1975
198125,103.9301,100.3913,97.7589
123424,110.4072,113.4471,126.9382
165222,118.7658,193.5433,234.9585
100016,113.6518,128.119,171.0813
39162,112.2674,145.4174,136.8297
221995,101.7804,102.3157,99.4664
100299,109.0828,136.0506,140.7806
55770,105.9603,112.0861,125.5681
81826,112.3558,118.3455,186.2095
134801,95.4861,94.1136,86.3975
220584,94.6231,95.7746,93.1671
152489,,,
223881,104.1857,90.2711,73.9095
119009,125.9611,135.0963,180.0085
102398,84.2899,75.0675,66.7462
113492,107.2398,93.2508,113.7765
153302,125.1672,141.7615,121.4732
195274,121.8249,121.7115,87.3038
131141,89.2363,93.964,120.1665
119008,117.3736,121.7074,161.8327
146625,114.6246,138.7537,122.4373
106286,121.1538,119.1949,138.2918
204156,107.3514,96.5649,87.9621
222809,117.1893,125.0197,117.4887
41456,112.1252,118.786,177.4799
225926,117.607,84.5853,49.2318
144098,108.9536,123.5394,146.7277
221994,111.9322,111.9414,109.289
134284,108.8583,137.065,86.1934
109356,109.6944,114.8541,148.7571
39161,102.4277,128.2537,118.4501
198064,65.9621,58.5493,57.8082
91325,117.4456,144.3852,121.8505
77687,110.7443,126.0484,139.0787
56389,135.0406,148.435,156.2881
225925,100.579,74.2842,43.2301
142567,81.3842,72.2259,74.1609
179697,84.7782,88.7111,96.2436
193905,113.8022,120.5604,116.7158
193868,85.9671,83.6734,83.2936
154246,72.1116,76.1331,83.7323
172160,92.6394,96.3877,86.1337
222808,108.76,114.3759,107.0758
145076,111.2966,100.6253,110.4327
116792,113.9326,118.9941,106.9581
128680,84.7197,84.6006,72.4539
201333,115.4621,146.6695,195.9073
193242,92.2369,101.3514,124.5707
190899,129.3487,142.8517,155.1695
79398,96.098,105.1699,52.4982
108584,99.3566,111.1351,121.5064
24808,98.6816,101.5443,154.6831
139844,107.643,117.3288,111.5694
50869,,,
56388,127.0686,134.8606,141.0472
91324,111.5028,135.914,113.0679
38850,88.0237,83.0023,68.2428
58930,115.2141,123.723,141.7205
32700,82.9784,85.8053,69.665
102397,87.799,82.6131,74.9279
24807,89.4207,92.3793,141.1264
121175,109.6784,180.3036,262.7537
198063,65.0212,62.631,62.5362
57676,116.3653,112.9005,148.8556
225924,75.0056,59.9158,35.3754
152488,,,
50868,,,
94067,107.7366,111.702,157.2035
54415,80.878,89.3352,96.544
212547,130.5216,126.9062,93.5237
198849,91.5776,94.026,84.2027
137959,91.739,93.6544,84.3337
50158,,,
176419,128.0675,145.582,106.5943
186129,88.0584,105.8927,53.8889
25944,80.7234,110.431,133.7014
151750,104.5147,103.4161,128.3076
98475,112.7031,131.6971,154.5628
214367,109.5233,110.7064,120.2306
52169,90.4975,95.826,94.6993
176418,122.5962,134.6148,97.5555
221142,93.2042,106.0375,61.5224
48396,90.7066,96.5429,100.663
178054,,,
102089,103.619,108.201,73.2938
50867,,,
225923,65.4935,54.5186,32.457
211051,110.6268,112.4798,114.639
199530,91.4039,95.5998,81.2473
156703,123.0549,124.3238,122.8842
193277,99.3315,99.92,95.4304
223880,114.5384,90.5628,74.1194
138096,114.7932,124.0563,77.5326
152487,,,
203090,92.1518,92.509,65.001
151270,91.5954,91.2487,101.2292
63639,106.8688,103.8148,125.859
134748,101.7824,108.7452,127.169
199178,82.7133,74.4105,50.9334
38701,93.2184,95.5877,97.9883
193904,112.5038,113.8869,109.7508
141587,88.4096,83.002,106.9716
116545,76.2707,80.1099,78.7574
79204,111.1479,110.9381,135.149
134747,111.6183,118.7233,138.5483
213376,110.7663,113.0648,120.4217
152486,,,
177204,90.517,103.1787,54.4084
32699,92.7097,97.3794,79.4749
186271,110.9023,118.1104,122.4488
153301,131.1627,116.7094,99.1961
164536,113.7195,119.4915,74.6761
176691,89.0786,91.6886,57.6534
172017,96.5147,104.2262,143.511
186128,92.8591,116.8124,58.4015
150923,114.3089,114.2515,130.0353
79397,92.1236,104.5438,51.9975
102088,114.9867,118.4523,80.4132
151625,94.437,98.146,113.7623
144551,94.926,98.0751,105.4701
150943,114.2148,122.7997,150.7256
50157,,,
215733,81.5,86.9637,56.5236
194671,92.8182,98.1973,85.6741
177493,110.5395,123.5453,118.1408
73748,102.5458,100.0939,62.654
213511,112.0868,118.7336,130.756
33647,109.3368,113.3593,101.1219
218029,116.4041,120.1127,84.189
198062,78.1363,80.2134,80.8189
98074,85.8879,89.9338,96.3695
190563,94.4364,105.5234,62.144
193464,111.3758,126.8166,103.4435
767,88.984,83.1919,75.5734
178092,114.1272,117.5367,122.094
150922,107.6454,106.0092,120.5601
4274,110.6655,111.7798,104.097
152485,,,
82889,96.7884,102.6602,116.8897
97773,110.9955,120.0855,130.2908
153300,148.692,126.4963,107.3015
223565,89.6507,87.8846,103.4672
27875,91.9975,88.9341,63.2282
225922,63.3306,57.3252,34.7415
87309,,,
197400,75.6595,49.6697,48.921
35598,109.7749,111.2206,103.914
180045,105.4856,108.0005,105.6291
142566,87.0624,82.2946,87.1746
86307,94.3008,98.8784,90.4843
211474,90.1505,89.5279,77.4218
134746,98.46,103.4222,119.9596
213510,109.6231,112.8521,123.7142
109998,110.3267,122.0791,94.8292
153299,107.2062,86.5243,72.9216
132325,109.0584,108.1657,129.585
152484,,,
126437,86.9531,88.9564,88.7263
214848,104.667,106.3031,70.9367
46547,125.5447,130.8539,187.3139
218118,127.4452,126.3678,131.5649
140750,110.1402,111.3151,62.913
158759,108.3561,112.5331,108.2794
175546,108.9799,134.1582,162.4357
24065,115.6294,126.0481,102.4191
197309,94.2269,103.106,125.6969
56956,99.2758,104.711,124.1499
165221,122.855,196.1974,197.6542
179013,90.7525,102.6132,62.9257
7461,87.299,84.3232,84.6492
225921,74.1964,72.2611,44.3832
194670,110.1701,114.1592,99.6874
19121,122.485,126.5909,159.1349
25680,107.8175,100.7129,109.907
38849,93.9077,90.5469,74.9717
8995,106.6457,113.0331,164.0292
46546,119.0725,120.4287,172.2125
39159,125.5832,141.852,124.4677
38758,75.4546,68.5121,53.9209
5083,98.8035,126.8176,96.9239
119127,118.3547,178.8516,148.0039
119111,88.9823,56.1988,37.2792
209524,115.9528,124.6806,108.4209
13776,112.9749,114.6643,141.6546
16673,107.3531,113.7959,109.132
59901,74.6387,72.7203,73.0813
60141,90.4619,90.1776,80.2815
148755,130.2829,155.6145,101.8454
8768,89.429,89.8743,106.1125
38757,79.3081,73.6097,58.0786
190898,111.2746,111.6608,121.2723
223454,104.6021,106.3791,86.647
151749,92.4108,93.1241,117.2691
18518,,,
208381,84.9265,79.8956,91.232
180915,79.8926,77.4402,90.3583
119126,132.711,197.8287,160.6052
161656,112.9643,120.3649,128.953
131140,108.4713,105.7144,138.1229
225920,87.4177,87.619,54.1096
182668,108.8646,116.4645,125.5475
98474,109.399,124.0981,141.0174
121174,134.1779,185.7694,247.92
165515,,,
21562,109.3192,109.5834,113.2838
16953,112.0025,113.3107,104.6488
209558,106.801,106.2093,110.8937
7460,92.8114,90.0097,90.7703
17228,94.8045,91.4095,80.3815
180914,88.2975,87.1561,102.3152
179706,104.9785,106.5482,85.5459
221267,92.8198,99.836,120.3341
134745,112.8705,117.165,134.5663
123750,113.2951,131.3896,162.6035
212923,95.1129,100.333,86.8618
201592,81.5165,81.1218,76.0179
100774,93.4343,94.3157,100.7541
175599,100.8282,106.7418,104.0834
211473,99.2193,98.6606,84.9218
121173,170.0916,214.6025,275.8848
59736,105.8644,103.2785,124.7146
108290,86.8289,81.5248,81.4779
165514,,,
7238,,,
201591,93.7574,94.6603,88.927
68180,94.3248,101.7555,35.187
48395,115.1519,122.6126,123.556
208380,90.4051,87.7335,100.9791
106968,93.617,95.779,91.7787
204852,99.2083,102.2307,62.9407
72798,108.3428,111.4601,121.9459
9894,,,
66658,113.6721,111.6097,112.2697
174138,106.5282,90.1154,121.4993
185264,116.2047,125.7315,99.4364
37809,110.5779,133.7847,112.1725
186064,93.2058,104.8184,76.8646
417,100,100,100
165220,140.8535,201.4804,191.1965
5081,155.5098,172.1181,124.9257
125548,108.6746,92.8764,61.3239
121172,131.7849,157.0417,197.9428
170575,117.5361,143.7697,62.746
197399,51.0461,52.4492,54.2899
184473,108.3512,101.4273,72.1742
174251,112.8852,118.3018,105.4194
127363,116.9208,115.0089,101.2292
115697,118.9597,124.8771,93.579
15515,114.8363,126.5083,118.3915
179012,103.9865,113.9469,68.5248
218052,99.6656,122.7004,78.7206
119125,117.437,171.0036,131.3002
22482,94.4775,95.8485,103.4176
37808,143.2626,171.0022,141.6769
139843,112.7208,106.8981,107.6858
192541,113.6364,102.5224,65.7605
179474,111.5108,116.8809,124.0307
171651,96.6885,92.2092,156.9356
116360,98.0489,107.6061,118.891
116742,110.6506,111.6226,127.6089
214451,107.3684,107.9267,86.3614
5080,129.4289,134.7305,96.378
127620,116.9222,119.6961,162.5897
87010,110.1002,108.6632,123.7502
37807,115.4154,133.2136,107.8704
93990,113.661,94.4867,81.5908
29361,108.5575,110.9169,124.7906
197398,52.6316,56.7547,59.1702
202373,92.0342,92.1275,59.1789
136225,117.5128,117.3414,126.2368
38217,128.2533,131.9118,128.292
167998,90.9384,93.3297,128.1425
206069,109.4976,103.2959,66.2099
76205,108.2661,107.438,114.5873
170574,111.7932,136.3715,57.8159
145075,88.1552,86.1335,97.843
199247,83.4943,85.5655,71.5017
48409,116.4479,121.2456,130.685
81594,118.3171,110.2552,114.4432
225890,109.1641,103.7487,98.2074
36336,116.0986,108.3006,116.1974
220345,89.8018,88.6691,96.393
135344,122.9342,123.8154,140.2883
132919,97.9046,95.7164,89.4033
208519,110.7223,115.2835,128.9757
204464,111.3578,109.1219,123.0254
197984,116.2641,124.3745,135.8303
26749,119.2921,120.8903,151.751
201332,121.8696,132.429,165.4526
66850,110.823,107.9197,100.513
181407,111.1463,115.7654,97.9831
178300,94.8847,97.8936,110.1253
65834,109.774,115.626,111.5619
110451,110.7757,120.4867,121.1742
48705,108.2053,110.3005,119.3288
212546,102.188,90.6071,68.6126
217806,112.9032,113.5481,94.9594
138662,108.1081,107.0354,115.5187
36335,107.6673,99.4053,106.1315
200346,91.0159,94.7616,66.1799
85721,89.8666,90.1929,77.8339
183610,108.0999,94.7583,82.1429
222730,110.3318,107.9057,106.496
186021,95.7447,107.2216,74.5164
223423,92.876,94.7085,70.6629
185989,,,
7988,106.0735,112.618,151.7186
201495,114.5409,115.6158,116.8499
138521,109.6747,108.0387,119.7509
186063,95.1789,107.2256,76.3076
165219,138.6647,174.9072,154.6825
114130,100.5451,87.2367,51.9469
178000,,,
182587,112.889,109.4553,111.7223
114400,113.1068,102.4548,107.301
73971,102.1525,120.7243,98.7915
100015,97.825,113.6237,146.6548
164410,111.8909,129.3208,57.4792
45681,117.6736,123.704,161.4011
171650,103.7258,100.6379,173.0772
165218,125.0962,153.0537,133.2751
191897,100.8802,108.9117,43.578
166338,102.6494,95.3274,139.646
222167,100.4708,110.1467,59.7102
81593,108.176,96.7483,102.1774
223879,69.3764,69.9097,59.2605
17629,110.2439,97.8809,62.6995
68179,102.2858,99.7944,35.5969
197020,118.2288,122.3876,112.1396
185263,112.3625,111.283,84.7047
79396,113.9772,113.0832,56.2395
140749,98.8124,92.4533,51.873
202372,96.1268,96.746,62.622
201331,114.0167,120.8601,149.3972
151525,89.3209,83.0745,91.3977
50866,,,
166185,126.2916,130.2317,102.856
187161,111.1187,114.7572,120.4384
201701,104.3212,115.8257,131.735
195236,108.3987,108.8918,121.8767
173893,88.6638,88.981,104.3946
182121,98.9985,98.7278,95.5103
115696,103.8158,104.5516,78.4351
140748,109.5059,101.8777,57.2481
134283,135.613,125.7534,71.4598
138095,112.7761,106.7087,63.3997
111123,90.2726,89.7298,79.6702
79395,128.1266,123.7832,61.7826
142565,94.658,95.3401,106.072
190654,109.8073,111.724,110.0708
141258,86.9722,93.4254,98.3954
128485,91.2678,105.591,118.1075
60937,99.5603,93.4742,123.8851
103577,88.3074,94.4675,110.7949
220768,109.5984,104.3408,91.1921
223878,79.3461,81.0714,69.1888
215009,109.7011,89.5797,56.4857
174137,86.5178,84.9738,120.1885
73970,112.8814,130.9693,106.1494
26985,112.364,119.1583,121.6169
133422,85.4791,85.8135,82.6498
182120,91.6167,92.2341,89.5651
62245,90.901,87.9342,91.5379
219801,127.1934,132.1085,141.0715
116741,104.3207,104.5555,119.3606
79394,123.5063,113.7676,56.9671
190405,88.512,87.5883,66.5937
48408,106.5749,108.0569,116.1249
150961,109.254,111.2466,108.5335
10661,109.7349,103.0569,82.3331
24959,92.7366,90.2028,103.7517
212693,113.6872,104.5739,99.5422
60422,92.901,90.3791,92.0607
207184,108.2598,107.253,122.1188
176061,83.846,84.4157,69.887
49596,113.3556,126.4943,96.6976
198750,117.9646,137.2988,63.4816
180539,120.7434,125.7149,116.0657
207262,106.8656,95.0836,71.4715
115668,117.2913,117.1695,135.6131
38756,106.5134,92.4586,71.3887
62786,111.9384,115.914,117.0871
106662,117.0877,161.0098,188.3834
134282,131.409,114.8609,65.6792
9288,107.3991,100.8409,80.9259
205310,109.7813,96.0891,67.2729
88288,90.0915,86.0873,84.9857
68178,117.482,104.4289,37.8091
177030,109.8998,117.6506,70.7306
208090,111.9077,111.104,109.0655
25943,108.9979,108.9727,117.7475
83394,107.6498,111.0042,134.7069
72736,93.8784,91.6897,70.295
68046,106.4252,118.135,153.9846
208333,107.8568,105.398,105.2369
213052,109.8015,107.3927,119.5152
174136,77.0113,80.2354,115.1889
161655,107.1206,103.0666,110.083
79722,89.464,84.3706,67.1183
202640,108.8982,111.6645,76.5712
177203,120.6316,120.2098,59.0539
186127,121.5196,150.617,60.5686
187049,107.9008,106.1486,96.3609
178843,108.0489,93.5984,50.3029
103543,133.9381,132.6325,112.1005
27021,110.1947,104.558,113.0668
11340,108.1382,107.2454,106.0406
210302,91.6022,97.6092,116.2198
182893,118.0741,117.3476,138.8137
189397,110.3095,113.8032,117.3365
208527,124.3818,138.4828,81.4322
198749,134.0982,151.6866,69.2977
163516,99.1498,102.5955,124.6282
202291,90.061,93.3057,106.239
91323,110.0708,128.9921,90.3533
79393,116.541,102.8939,51.2338
76847,127.451,123.7762,80.5356
212545,96.7584,81.8239,62.8648
154556,123.044,141.0004,92.0399
217805,109.4694,102.5294,86.9716
98243,106.5281,102.5414,87.5877
192439,116.2108,118.3228,92.4339
56524,108.0016,109.5839,127.2311
189096,103.1802,101.6221,93.7618
115695,100.2529,103.0875,77.6962
134281,125.8236,104.4803,60.3054
54609,85.5958,91.1595,115.8538
38848,100.9388,93.4702,78.4286
188500,84.2718,79.1892,84.6014
219988,87.8241,87.3355,93.5265
194872,89.2804,89.613,98.1622
217669,98.8455,100.1394,133.1845
29937,106.0616,103.7033,106.6296
64703,93.2689,96.0741,94.6446
26549,97.6421,100.177,127.7858
45217,115.2315,118.9141,125.672
45104,98.2781,96.9855,147.371
111379,93.5457,91.7633,91.2957
154555,116.1872,130.8046,84.12
39666,126.2808,96.645,37.0268
178842,99.8165,85.8898,45.964
116988,85.0005,76.9316,85.8002
225815,92.3984,87.0351,97.6618
174135,81.2679,86.9742,125.7963
187160,109.3851,109.5586,113.2143
104093,94.0941,97.3311,102.8084
119124,115.1087,162.0297,109.567
115182,110.304,127.3521,219.5859
181214,117.3976,116.9276,94.5728
220767,107.9846,98.9738,85.9483
32503,98.8203,86.0766,84.4628
190470,112.6801,89.2074,48.723
186126,127.4765,146.2963,59.0364
194973,113.5126,88.3143,56.1645
180295,108.266,104.2559,58.7767
116654,103.6799,80.172,77.4281
94180,107.8227,93.1921,75.0077
68177,120.4122,98.6216,37.2392
185680,107.0971,96.0449,55.2311
179233,106.005,92.5028,45.8548
146624,129.6449,118.5678,95.0718
223932,106.8292,99.2098,72.7082
202639,103.2803,105.2598,73.0781
191896,127.1993,116.6519,46.6584
26970,108.4951,109.2551,128.0356
211247,108.2017,107.2091,77.5871
209656,103.3204,102.0796,61.9168
26548,111.1046,114.2473,145.4652
186739,108.6439,114.5103,119.368
222166,117.7486,120.3972,63.7864
177202,123.8029,114.0632,56.9958
198748,127.877,132.6451,60.6925
178841,114.1553,97.4246,52.5016
39665,145.4757,103.9639,40.335
140747,107.2798,95.4686,54.0128
183804,,,
416,,,
19558,117.2739,117.7209,126.936
213214,103.7439,93.4152,72.4162
218331,108.3975,75.4742,53.2979
64386,113.5393,113.934,112.3269
75702,86.3975,82.8556,83.4042
200748,116.4292,107.9582,83.62
128679,105.22,98.9662,80.1799
25679,100.7275,93.1333,103.4325
193307,106.7113,107.2701,82.8266
211760,114.465,118.9714,113.8789
25266,75.2647,70.1423,56.5449
217668,91.6935,93.1104,123.9818
79392,120.935,97.2425,49.6313
41378,87.4252,88.5065,101.2332
114129,121.5595,85.2138,53.0891
186125,116.9525,127.5186,51.6426
222515,87.3026,78.5831,77.5857
177201,113.9083,99.8546,50.4208
198747,114.1147,112.84,51.8773
120494,,,
79391,111.3223,84.8544,43.8284
219515,105.907,95.6439,81.9679
212544,116.3086,91.9262,71.9868
208526,119.1651,118.6646,70.4292
138094,105.3837,94.0695,56.6208
74754,105.145,97.5588,86.1076
38847,106.3989,96.3996,81.4997
178840,101.8262,85.0198,46.1213
176690,107.4187,101.7301,61.6131
191895,113.7684,99.6169,40.2317
114128,111.8364,75.3909,47.513
106660,117.1144,153.4274,171.5192
215732,108.5435,105.042,61.4858
196925,106.2392,122.2521,97.4723
102087,100.1325,74.1745,54.402
116987,87.3062,82.8665,93.147
56955,94.7748,108.1425,126.3918
194118,104.7919,110.2637,77.8177
57675,92.0534,89.9472,128.2657
175545,119.0884,115.3265,135.0761
164409,108.9976,107.8297,48.6433
55176,89.5733,101.6315,142.0259
212723,113.0576,113.4322,79.3342
222165,109.5005,109.275,57.8892
68176,112.9562,86.87,33.5124
186020,114.1585,111.8938,76.1818
39664,127.0788,83.0135,32.4637
177200,105.2521,89.2396,45.6833
118989,103.4889,92.8786,90.8465
222604,90.6771,90.5682,75.2415
146281,104.8655,114.8042,93.6098
29360,95.926,101.4595,113.4958
11468,,,
218028,89.3555,82.2194,57.3011
50865,,,
212161,83.2116,72.9387,75.1946
91322,118.8799,131.5945,89.767
101758,108.9356,109.4804,112.6603
94940,118.9585,98.9624,73.5101
137347,120.3908,141.7382,177.07
132213,111.3041,111.7833,119.1844
204646,114.926,112.6428,127.0952
221141,110.7807,110.4199,57.2745
168299,114.8547,114.9194,111.4191
222514,94.4581,85.8418,85.2002
204155,78.5839,73.1736,77.4875
135408,85.1527,82.5446,79.7901
49595,109.2086,115.8388,87.4926
194520,109.4333,118.2602,137.9771
170220,92.7821,92.4466,98.7487
195334,106.4561,97.051,101.1016
21977,115.1738,117.8106,106.7405
11088,,,
208525,109.0277,104.9764,62.7659
99304,105.9512,109.6127,111.0627
57674,102.9665,102.4347,146.727
85925,108.0936,113.5597,146.0948
166683,104.2476,99.0661,107.6586
197271,119.8771,127.1646,142.1628
159559,108.8344,104.4391,90.9559
12704,157.8308,188.7992,120.448
213213,87.0678,76.9323,60.3843
54414,106.8007,115.7042,119.9541
163451,104.6161,101.5118,95.0201
145337,119.0397,121.0209,125.0637
112632,104.4674,89.479,72.1341
211656,90.9937,86.2224,102.2263
74340,91.7707,89.1728,89.275
46376,89.7194,87.656,83.9779
137957,106.4575,91.0628,83.9637
2539,91.3422,106.4319,139.6627
37806,103.6081,120.1773,91.4051
39663,114.682,66.9004,26.827
76067,114.2027,113.5746,105.8456
202792,105.3022,86.8445,76.1608
50864,,,
197397,110.6679,111.2701,111.4217
223877,114.1117,101.5592,88.8391
200345,99.6778,91.8023,64.179
215731,96.5295,90.3205,53.8629
130144,95.0873,91.5416,91.5416
68175,101.1899,66.9039,27.7809
120580,112.2132,121.5734,112.811
206055,97.9495,94.6843,78.0671
225919,97.2152,89.0366,56.8221
188386,94.7235,100.333,114.4862
183803,,,
49594,106.7295,110.4057,83.2818
177199,98.7829,80.1872,42.2085
39662,107.9112,60.2937,24.4563
198746,96.7845,88.6368,41.9773
176689,92.9282,86.3719,53.5522
91321,104.6076,111.9262,75.4899
38846,92.0264,82.5239,70.4954
57192,93.6047,93.7627,101.7151
186124,103.8241,103.4116,42.8864
191687,93.8452,84.7486,69.2743
43748,87.3378,90.7084,108.4679
112270,87.6531,91.1205,95.1772
208292,88.7336,91.7164,106.6893
170573,93.7217,140.9694,49.3285
222164,88.1429,86.2262,46.0059
164408,102.5722,92.0758,42.9784
186749,96.0882,106.3311,97.7087
3282,115.6392,101.1345,134.1751
53201,102.0138,96.0102,56.4845
43604,107.6428,100.7412,94.6655
197319,94.3649,82.6347,70.3265
164407,116.1322,100.7504,47.4853
69205,92.6747,90.5553,96.1658
221140,113.933,105.6184,56.1418
12702,151.5004,155.0927,96.2029
201330,102.4027,115.9126,142.1143
97265,117.002,118.7066,119.0542
177029,107.3478,111.5664,64.1111
87109,88.3455,91.1202,100.4286
135728,117.7581,114.0321,107.6874
35991,91.2175,88.2608,93.6042
39661,120.6048,65.2302,26.8042
189752,92.079,90.3222,97.9036
110234,94.9915,92.0121,92.1703
79390,120.3164,82.431,44.9426
220723,94.5927,95.1769,100.5918
100296,130.1817,133.273,115.5273
18517,,,
189476,117.572,119.9485,114.4625
224434,108.351,99.4705,82.3891
68174,107.7556,67.2135,29.2122
134800,104.8314,78.8039,82.1977
83655,144.525,167.5689,119.1617
103292,106.068,97.6155,92.0141
123938,106.9287,113.8223,145.4288
79389,109.9314,73.8683,40.6781
3281,103.9163,87.9086,118.6318
212778,108.7648,86.2636,68.8363
33738,93.234,90.1599,100.2381
114127,101.3307,65.7745,44.3439
190186,94.4528,90.6215,78.796
469,109.8044,115.0058,150.5675
160010,150.603,169.6308,191.5102
209271,110.5711,104.4729,105.2873
106659,114.3393,154.8585,163.4595
200344,107.8953,96.8211,68.1831
99303,114.3714,115.2036,114.175
144097,113.8294,117.5439,131.8534
160009,146.0259,157.6236,175.1695
132761,104.0366,106.651,167.5118
75282,113.1345,120.6702,152.7853
116359,108.415,97.0365,105.4373
415,,,
156702,100.5917,94.5171,94.7409
201700,109.0252,127.1293,136.709
85668,92.5979,91.0559,124.6557
94170,120.4153,119.6369,155.0551
114126,89.0688,58.5178,39.915
190404,108.2296,98.0224,75.1126
6574,90.2596,86.101,85.4947
68173,96.9949,59.4944,26.4795
180258,93.7022,93.8351,100.4413
214038,87.354,78.1921,59.8851
225918,102.1982,89.7798,58.146
83205,96.3642,95.1451,108.2363
218591,94.5641,90.5472,89.2167
139195,107.5145,108.5693,77.6898
190469,101.4656,72.7081,43.4557
223564,101.2051,99.4351,123.5251
6573,81.7853,79.1989,78.8479
76360,110.6222,108.0656,112.0944
140305,113.9189,140.1029,151.8331
114125,78.8802,52.6559,36.3495
85924,109.9656,112.0253,142.7186
107223,27.0671,20.08,20.896
131933,114.2581,111.8393,87.7045
211007,92.9936,89.2354,90.4139
32698,106.1099,104.993,79.9965
23854,105.8918,108.8702,137.7388
204379,102.5343,100.5402,94.0417
111948,90.1546,87.6224,96.4541
185988,,,
94066,92.29,117.6974,146.2034
17227,95.1147,92.8996,83.1061
29791,105.4994,109.8117,117.5924
183802,,,
23853,99.0418,100.8965,127.865
99302,101.5348,102.7384,100.1768
223563,93.1278,91.0767,113.4282
123821,109.2071,112.5827,93.9944
201329,91.8945,104.9368,127.324
163197,85.613,109.5764,95.9487
168725,87.9599,89.446,117.8344
213486,112.4704,102.108,66.6405
186748,113.2894,114.7741,105.3867
6572,90.235,88.987,88.9359
141586,88.5478,99.9453,121.4589
79388,90.7219,62.438,35.6931
179011,112.4592,94.9517,60.4287
62366,121.1969,118.3037,102.4047
198745,109.7642,89.3901,44.8704
212803,,,
68172,110.8626,65.4604,30.5854
154554,99.812,115.1574,67.3193
194441,105.1905,89.1084,65.9459
18319,83.577,72.92,58.4345
24806,111.2374,119.4527,184.8666
857,92.4746,78.7389,59.264
221139,94.264,79.493,44.6141
212160,88.5696,85.1071,90.1289
93989,80.3821,73.4271,69.3483
75281,105.295,111.0987,138.7801
23852,110.0131,111.66,141.9097
109137,105.5249,118.1535,125.5289
134280,88.8802,66.0638,44.177
212543,82.973,66.1359,55.5783
204378,94.9379,94.1986,88.1167
218330,83.3333,63.419,47.842
34082,111.3842,112.4829,94.4505
139194,99.2508,98.331,70.12
213265,108.7199,107.9758,90.6608
100065,96.0077,85.833,75.0275
207544,88.3013,88.1948,83.8104
213046,96.9086,94.7805,80.832
146623,88.0103,80.0718,67.6077
56954,107.7516,118.9224,134.8673
119110,59.1847,44.3357,36.4788
102500,103.1106,113.9069,92.0811
19048,87.7206,84.5315,78.1787
144872,107.3041,104.283,82.0042
181890,81.1398,78.1441,79.1708
170572,131.1537,176.7974,53.9135
18818,109.4159,108.4465,137.9617
146996,103.2182,95.4271,82.8797
19120,101.4224,115.2512,138.5164
41455,101.5203,104.7951,177.89
176688,105.9549,91.1655,59.8088
220467,110.9463,114.4582,153.3599
115694,102.7111,91.1956,72.0702
191496,106.0409,105.1472,88.9235
73015,102.5593,89.2394,73.4231
179860,101.6689,93.6066,73.1686
221138,105.4103,87.2551,50.2834
32196,92.7115,83.7663,75.2576
193463,107.4795,92.9132,73.7225
164406,109.6869,76.6393,38.5606
160008,91.5401,96.9535,104.5324
222513,88.5194,88.6871,89.6887
75245,92.0283,106.1704,138.1451
181276,91.6797,94.4694,94.4547
183801,,,
119109,45.3342,38.0721,31.6579
116740,91.7207,95.9049,109.0519
36334,91.2798,103.4205,104.6156
198061,87.3542,90.316,83.6347
24064,97.3432,92.7907,75.2369
69985,,,
163196,103.9169,122.0993,105.5109
414,,,
32195,84.6661,77.3876,69.7559
197899,88.7705,89.4926,73.5024
197897,91.4095,93.4357,95.2407
182830,,,
76732,87.2086,81.5782,92.4926
83653,149.5756,146.4679,99.1158
140042,93.3317,101.5098,138.4803
172187,92.4618,98.8959,131.0387
176831,110.6748,109.3046,113.6767
197318,87.55,79.2757,69.4687
199756,80.3815,75.9987,74.655
222536,90.1245,93.6424,111.4977
6571,88.6399,89.4549,89.4627
